caseid,totalnewsbinary_dv_SM_ref,totalnewscount_dv_SM_ref,log_news_dv_SM_ref,Average_domain_NewsG_Score_dv_SM_ref,Count_Reliable_NewsG_Score_dv_SM_ref,Count_Unreliable_NewsG_Score_dv_SM_ref,Prop_Reliable_NewsG_Score_dv_SM_ref,Prop_Unreliable_NewsG_Score_dv_SM_ref
1151616245,1,9,2.1972245773362196,75.85714285714286,0.6989700043360189,0.6020599913279624,0.4444444444444444,0.3333333333333333
1151616249,1,32,3.4657359027997265,95.51785714285714,1.462397997898956,0,0.875,0
1151616255,1,17,2.833213344056216,82.5,0.6989700043360189,0,0.23529411764705882,0
1151616261,1,76,4.330733340286331,94.675,1.6127838567197355,0,0.5263157894736842,0
1151616267,1,29,3.367295829986474,81.88888888888889,1.3979400086720377,0.6020599913279624,0.8275862068965517,0.10344827586206896
1151616283,1,1,0,90,0.3010299956639812,0,1,0
1151616285,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151616287,1,3,1.0986122886681098,89.16666666666667,0.6020599913279624,0,1,0
1151616291,1,1,0,77.5,0.3010299956639812,0,1,0
1151616293,1,13,2.5649493574615367,87.5,1.1139433523068367,0,0.9230769230769231,0
1151616295,1,28,3.332204510175204,83.69444444444444,1.2041199826559248,0.6020599913279624,0.5357142857142857,0.10714285714285714
1151616307,1,38,3.6375861597263857,89.58064516129032,1.4771212547196624,0.47712125471966244,0.7631578947368421,0.05263157894736842
1151616313,1,5,1.6094379124341003,92.5,0.47712125471966244,0,0.4,0
1151616321,1,3,1.0986122886681098,93.75,0.47712125471966244,0,0.6666666666666666,0
1151616333,1,41,3.713572066704308,96.6025641025641,1.6020599913279623,0,0.9512195121951219,0
1151616335,1,7,1.9459101490553132,90,0.9030899869919435,0,1,0
1151616349,1,69,4.23410650459726,89.96376811594203,1.845098040014257,0,1,0
1151616351,1,17,2.833213344056216,90,0.7781512503836436,0,0.29411764705882354,0
1151616361,1,5,1.6094379124341003,91.5,0.7781512503836436,0,1,0
1151616367,1,1,0,90,0.3010299956639812,0,1,0
1151616373,1,14,2.6390573296152584,96.25,1.1139433523068367,0,0.8571428571428571,0
1151616387,1,6,1.791759469228055,93,0.7781512503836436,0,0.8333333333333334,0
1151616391,1,4,1.3862943611198906,90,0.6020599913279624,0,0.75,0
1151616409,1,175,5.1647859739235145,93.44202898550725,2.1367205671564067,0.47712125471966244,0.7771428571428571,0.011428571428571429
1151616421,1,57,4.04305126783455,92.9326923076923,1.7160033436347992,0.3010299956639812,0.8947368421052632,0.017543859649122806
1151616425,1,3,1.0986122886681098,97.5,0.6020599913279624,0,1,0
1151616431,1,3,1.0986122886681098,94.16666666666667,0.6020599913279624,0,1,0
1151616433,1,150,5.0106352940962555,87.98239436619718,2.146128035678238,0.6020599913279624,0.9266666666666666,0.02
1151616459,1,183,5.209486152841421,86.84571428571428,2.2121876044039577,1.146128035678238,0.8852459016393442,0.07103825136612021
1151616461,1,5,1.6094379124341003,91.875,0.6989700043360189,0,0.8,0
1151616463,1,14,2.6390573296152584,46.1875,0.47712125471966244,0.8450980400142568,0.14285714285714285,0.42857142857142855
1151616475,1,14,2.6390573296152584,68.88888888888889,0.9030899869919435,0.47712125471966244,0.5,0.14285714285714285
1151616481,1,2,0.6931471805599453,88.75,0.47712125471966244,0,1,0
1151616497,1,2,0.6931471805599453,97.5,0.47712125471966244,0,1,0
1151616501,1,20,2.995732273553991,89.125,1.3222192947339193,0,1,0
1151616523,1,2,0.6931471805599453,95,0.47712125471966244,0,1,0
1151616529,1,1,0,62.5,0.3010299956639812,0,1,0
1151616535,1,4,1.3862943611198906,87.5,0.6020599913279624,0,0.75,0
1151616541,1,3,1.0986122886681098,NaN,0,0,0,0
1151616561,1,11,2.3978952727983707,90,0.9030899869919435,0,0.6363636363636364,0
1151616563,1,9,2.1972245773362196,92.5,0.7781512503836436,0,0.5555555555555556,0
1151616613,1,4,1.3862943611198906,81.875,0.6989700043360189,0,1,0
1151616623,1,250,5.521460917862246,87.70491803278688,1.7853298350107671,0.3010299956639812,0.24,0.004
1151616627,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151616643,1,4,1.3862943611198906,93.75,0.6989700043360189,0,1,0
1151616645,1,1,0,90,0.3010299956639812,0,1,0
1151616649,1,5,1.6094379124341003,NaN,0,0,0,0
1151616657,1,17,2.833213344056216,88.28125,1.2304489213782739,0,0.9411764705882353,0
1151616701,1,38,3.6375861597263857,89.375,1.568201724066995,0,0.9473684210526315,0
1151616709,1,3,1.0986122886681098,80,0.47712125471966244,0,0.6666666666666666,0
1151616717,1,22,3.091042453358316,89.28571428571429,1.1760912590556813,0,0.6363636363636364,0
1151616721,1,4,1.3862943611198906,87.5,0.6989700043360189,0,1,0
1151616757,1,5,1.6094379124341003,87.5,0.7781512503836436,0,1,0
1151616761,1,6,1.791759469228055,94.375,0.6989700043360189,0,0.6666666666666666,0
1151616763,1,8,2.0794415416798357,84.375,0.9030899869919435,0.3010299956639812,0.875,0.125
1151616779,1,16,2.772588722239781,89.53125,1.2304489213782739,0,1,0
1151616787,1,51,3.9318256327243257,87,1.1760912590556813,0.3010299956639812,0.27450980392156865,0.0196078431372549
1151616799,1,7,1.9459101490553132,NaN,0,0,0,0
1151616811,1,28,3.332204510175204,87.5,1.414973347970818,0,0.8928571428571429,0
1151616821,1,6,1.791759469228055,82.83333333333333,0.7781512503836436,0.3010299956639812,0.8333333333333334,0.16666666666666666
1151616825,1,19,2.9444389791664403,92.5,1.2304489213782739,0,0.8421052631578947,0
1151616837,1,26,3.258096538021482,97.10526315789474,1.3010299956639813,0,0.7307692307692307,0
1151616843,1,46,3.828641396489095,75.5,1.5185139398778875,0.9542425094393249,0.6956521739130435,0.17391304347826086
1151616849,1,3,1.0986122886681098,NaN,0,0,0,0
1151616861,1,20,2.995732273553991,87.61764705882354,1.255272505103306,0,0.85,0
1151616873,1,18,2.8903717578961645,89.79166666666667,1.1139433523068367,0,0.6666666666666666,0
1151616875,1,3,1.0986122886681098,NaN,0,0,0,0
1151616913,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151616919,1,20,2.995732273553991,80.0909090909091,1.0791812460476249,0,0.55,0
1151616939,1,13,2.5649493574615367,32.5,0,1.0413926851582251,0,0.7692307692307693
1151616947,1,15,2.70805020110221,91.33333333333333,1.2041199826559248,0,1,0
1151616973,1,9,2.1972245773362196,91.42857142857143,0.9030899869919435,0,0.7777777777777778,0
1151616977,1,48,3.871201010907891,93.83333333333333,1.2041199826559248,0,0.3125,0
1151616983,1,17,2.833213344056216,85.9375,0.9542425094393249,0,0.47058823529411764,0
1151616987,1,68,4.219507705176107,90.7741935483871,1.7853298350107671,0.47712125471966244,0.8823529411764706,0.029411764705882353
1151616993,1,3,1.0986122886681098,82.5,0.3010299956639812,0,0.3333333333333333,0
1151616997,1,35,3.5553480614894135,99.0625,1.5185139398778875,0,0.9142857142857143,0
1151617001,1,2,0.6931471805599453,90,0.3010299956639812,0,0.5,0
1151617011,1,5,1.6094379124341003,96.25,0.6989700043360189,0,0.8,0
1151617017,1,18,2.8903717578961645,91.17647058823529,1.255272505103306,0,0.9444444444444444,0
1151617021,1,6,1.791759469228055,82.83333333333333,0.7781512503836436,0.3010299956639812,0.8333333333333334,0.16666666666666666
1151617023,1,10,2.302585092994046,93.33333333333333,1,0,0.9,0
1151617025,1,15,2.70805020110221,89.28571428571429,0.9030899869919435,0,0.4666666666666667,0
1151617039,1,13,2.5649493574615367,69.5,1.146128035678238,0,1,0
1151617043,1,78,4.356708826689592,78.36486486486487,1.5185139398778875,0.7781512503836436,0.41025641025641024,0.0641025641025641
1151617049,1,129,4.859812404361672,89.3452380952381,2.100370545117563,0.3010299956639812,0.9689922480620154,0.007751937984496124
1151617053,1,228,5.429345628954441,91.65178571428571,2.3521825181113627,0,0.9824561403508771,0
1151617055,1,1,0,NaN,0,0,0,0
1151617095,1,11,2.3978952727983707,89.5,1.0413926851582251,0,0.9090909090909091,0
1151617113,1,25,3.2188758248682006,89.58333333333333,1.3979400086720377,0,0.96,0
1151617115,1,22,3.091042453358316,90,1.3617278360175928,0,1,0
1151617119,1,3,1.0986122886681098,97.5,0.6020599913279624,0,1,0
1151617127,1,8,2.0794415416798357,82.83333333333333,0.7781512503836436,0.3010299956639812,0.625,0.125
1151617139,1,1,0,100,0.3010299956639812,0,1,0
1151617151,1,25,3.2188758248682006,88.18,1.3979400086720377,0.3010299956639812,0.96,0.04
1151617185,1,27,3.295836866004329,86.5909090909091,1.0791812460476249,0,0.4074074074074074,0
1151617187,1,2,0.6931471805599453,52.5,0.3010299956639812,0.3010299956639812,0.5,0.5
1151617209,1,52,3.9512437185814275,85.66176470588235,1.5440680443502757,0,0.6538461538461539,0
1151617213,1,4,1.3862943611198906,87.5,0.3010299956639812,0,0.25,0
1151617223,1,10,2.302585092994046,91,1.0413926851582251,0,1,0
1151617227,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151617229,1,54,3.9889840465642745,71.76086956521739,1.380211241711606,0,0.42592592592592593,0
1151617245,1,19,2.9444389791664403,95.3125,1.2304489213782739,0,0.8421052631578947,0
1151617257,1,1,0,100,0.3010299956639812,0,1,0
1151617269,1,63,4.143134726391533,93.4,1.7075701760979363,0,0.7936507936507936,0
1151617307,1,29,3.367295829986474,NaN,0,0,0,0
1151617319,1,17,2.833213344056216,100,0.3010299956639812,0,0.058823529411764705,0
1151617327,1,28,3.332204510175204,75.74,1.3617278360175928,0.6020599913279624,0.7857142857142857,0.10714285714285714
1151617329,1,19,2.9444389791664403,96.25,0.9542425094393249,0,0.42105263157894735,0
1151617339,1,6,1.791759469228055,80,0.8450980400142568,0,1,0
1151617345,1,260,5.560681631015528,92.16964285714286,2.03342375548695,0.7781512503836436,0.4115384615384615,0.019230769230769232
1151617355,1,10,2.302585092994046,76.95,1,0.3010299956639812,0.9,0.1
1151617361,1,30,3.4011973816621555,89.91379310344827,1.4771212547196624,0,0.9666666666666667,0
1151617363,1,41,3.713572066704308,95.71428571428571,1.1760912590556813,0,0.34146341463414637,0
1151617383,1,22,3.091042453358316,90,1.3617278360175928,0,1,0
1151617401,1,26,3.258096538021482,91.52173913043478,1.380211241711606,0,0.8846153846153846,0
1151617413,1,2,0.6931471805599453,NaN,0,0,0,0
1151617423,1,20,2.995732273553991,75.66666666666667,0.47712125471966244,0.3010299956639812,0.1,0.05
1151617427,1,196,5.278114659230517,97.48,2.0969100130080562,0.3010299956639812,0.6326530612244898,0.00510204081632653
1151617465,1,1,0,75,0.3010299956639812,0,1,0
1151617467,1,1,0,100,0.3010299956639812,0,1,0
1151617469,1,27,3.295836866004329,90.625,0.6989700043360189,0,0.14814814814814814,0
1151617509,1,5,1.6094379124341003,89.5,0.7781512503836436,0,1,0
1151617521,1,8,2.0794415416798357,87.5,0.47712125471966244,0,0.25,0
1151617537,1,6,1.791759469228055,100,0.47712125471966244,0,0.3333333333333333,0
1151617543,1,32,3.4657359027997265,89.66666666666667,1.2041199826559248,0,0.46875,0
1151617563,1,1,0,80,0.3010299956639812,0,1,0
1151617577,1,10,2.302585092994046,95,1.0413926851582251,0,1,0
1151617579,1,3,1.0986122886681098,93.33333333333333,0.6020599913279624,0,1,0
1151617581,1,25,3.2188758248682006,90.975,1.3010299956639813,0.3010299956639812,0.76,0.04
1151617595,1,5,1.6094379124341003,90,0.7781512503836436,0,1,0
1151617613,1,31,3.4339872044851463,82.83333333333333,1.0413926851582251,0.47712125471966244,0.3225806451612903,0.06451612903225806
1151617639,1,110,4.700480365792417,98.14814814814815,2.037426497940624,0,0.9818181818181818,0
1151617641,1,277,5.6240175061873385,90.42250922509226,2.4345689040341987,0,0.9783393501805054,0
1151617645,1,13,2.5649493574615367,82.66666666666667,0.9030899869919435,0.47712125471966244,0.5384615384615384,0.15384615384615385
1151617661,1,15,2.70805020110221,90.76923076923077,1.146128035678238,0,0.8666666666666667,0
1151617665,1,104,4.6443908991413725,90.10204081632654,1.99563519459755,0,0.9423076923076923,0
1151617669,1,2,0.6931471805599453,NaN,0,0,0,0
1151617673,1,1,0,100,0.3010299956639812,0,1,0
1151617681,1,4,1.3862943611198906,42,0,0.47712125471966244,0,0.5
1151617697,1,17,2.833213344056216,90,1.2041199826559248,0,0.8823529411764706,0
1151617707,1,61,4.110873864173311,85.02586206896552,1.6989700043360187,1,0.8032786885245902,0.14754098360655737
1151617745,1,3,1.0986122886681098,69.83333333333333,0.47712125471966244,0.3010299956639812,0.6666666666666666,0.3333333333333333
1151617757,1,116,4.7535901911063645,100,0.3010299956639812,0,0.008620689655172414,0
1151617761,1,8,2.0794415416798357,46.875,0.3010299956639812,0.6020599913279624,0.125,0.375
1151617769,1,2,0.6931471805599453,85,0.47712125471966244,0,1,0
1151617775,1,19,2.9444389791664403,75,0.3010299956639812,0,0.05263157894736842,0
1151617785,1,4,1.3862943611198906,66.33333333333333,0.3010299956639812,0.47712125471966244,0.25,0.5
1151617789,1,84,4.430816798843313,94.09322033898304,1.7708520116421442,0.3010299956639812,0.6904761904761905,0.011904761904761904
1151617831,1,1,0,87.5,0.3010299956639812,0,1,0
1151617835,1,9,2.1972245773362196,92.22222222222223,1,0,1,0
1151617837,1,2,0.6931471805599453,95,0.3010299956639812,0,0.5,0
1151617841,1,4,1.3862943611198906,NaN,0,0,0,0
1151617843,1,21,3.044522437723423,85,0.47712125471966244,0,0.09523809523809523,0
1151617855,1,23,3.1354942159291497,88.04347826086956,1.380211241711606,0,1,0
1151617867,1,77,4.343805421853684,96.37931034482759,1.4771212547196624,0,0.37662337662337664,0
1151617891,1,3,1.0986122886681098,88.33333333333333,0.6020599913279624,0,1,0
1151617937,1,10,2.302585092994046,92.5,0.9542425094393249,0,0.8,0
1151617939,1,2,0.6931471805599453,100,0.47712125471966244,0,1,0
1151617941,1,10,2.302585092994046,96,1.0413926851582251,0,1,0
1151617943,1,4,1.3862943611198906,90,0.47712125471966244,0,0.5,0
1151617945,1,63,4.143134726391533,92.6219512195122,1.6232492903979006,0,0.6507936507936508,0
1151617949,1,6,1.791759469228055,89.16666666666667,0.8450980400142568,0,1,0
1151617955,1,7,1.9459101490553132,89.28571428571429,0.9030899869919435,0,1,0
1151617959,1,9,2.1972245773362196,84.875,0.9542425094393249,0,0.8888888888888888,0
1151617961,1,72,4.276666119016055,84.85606060606061,1.7853298350107671,0.8450980400142568,0.8333333333333334,0.08333333333333333
1151617965,1,413,6.023447592961033,88.85347043701799,2.569373909615046,1.3010299956639813,0.8958837772397095,0.04600484261501211
1151617981,1,36,3.58351893845611,93.75,0.47712125471966244,0,0.05555555555555555,0
1151617989,1,3,1.0986122886681098,52,0,0.47712125471966244,0,0.6666666666666666
1151617995,1,7,1.9459101490553132,79.91666666666667,0.7781512503836436,0.3010299956639812,0.7142857142857143,0.14285714285714285
1151618007,1,14,2.6390573296152584,87.5,1.0791812460476249,0,0.7857142857142857,0
1151618009,1,4,1.3862943611198906,90.83333333333333,0.6020599913279624,0,0.75,0
1151618023,1,24,3.1780538303479458,100,0.47712125471966244,0,0.08333333333333333,0
1151618031,1,451,6.111467339502679,91.05839416058394,2.6148972160331345,0,0.9113082039911308,0
1151618033,1,3,1.0986122886681098,100,0.6020599913279624,0,1,0
1151618045,1,9,2.1972245773362196,98.61111111111111,1,0,1,0
1151618081,1,1,0,87.5,0.3010299956639812,0,1,0
1151618103,1,220,5.393627546352362,92.85031847133757,2.1958996524092336,0.3010299956639812,0.7090909090909091,0.004545454545454545
1151618107,1,13,2.5649493574615367,89.8076923076923,1.146128035678238,0,1,0
1151618115,1,102,4.624972813284271,90.78947368421052,1.3010299956639813,0,0.18627450980392157,0
1151618121,1,19,2.9444389791664403,90,0.6989700043360189,0,0.21052631578947367,0
1151618129,1,39,3.6635616461296463,89.9375,0.9542425094393249,0,0.20512820512820512,0
1151618131,1,38,3.6375861597263857,23.09375,0.3010299956639812,1.2041199826559248,0.02631578947368421,0.39473684210526316
1151618135,1,16,2.772588722239781,NaN,0,0,0,0
1151618137,1,4,1.3862943611198906,97.5,0.47712125471966244,0,0.5,0
1151618143,1,1,0,NaN,0,0,0,0
1151618145,1,9,2.1972245773362196,87.5,1,0,1,0
1151618147,1,1,0,NaN,0,0,0,0
1151618157,1,19,2.9444389791664403,NaN,0,0,0,0
1151618179,1,3,1.0986122886681098,75,0.3010299956639812,0,0.3333333333333333,0
1151618193,1,2,0.6931471805599453,88.75,0.47712125471966244,0,1,0
1151618197,1,1,0,87.5,0.3010299956639812,0,1,0
1151618209,1,1,0,100,0.3010299956639812,0,1,0
1151618235,1,6,1.791759469228055,87.5,0.47712125471966244,0,0.3333333333333333,0
1151618269,1,2,0.6931471805599453,100,0.47712125471966244,0,1,0
1151618275,1,13,2.5649493574615367,72.07142857142857,0.7781512503836436,0.47712125471966244,0.38461538461538464,0.15384615384615385
1151618307,1,11,2.3978952727983707,93.33333333333333,0.8450980400142568,0,0.5454545454545454,0
1151618315,1,2,0.6931471805599453,50,0.3010299956639812,0.3010299956639812,0.5,0.5
1151618343,1,6,1.791759469228055,91.25,0.6989700043360189,0,0.6666666666666666,0
1151618421,1,3,1.0986122886681098,87.5,0.6020599913279624,0,1,0
1151618423,1,6,1.791759469228055,94.375,0.6989700043360189,0,0.6666666666666666,0
1151618445,1,18,2.8903717578961645,77.91666666666667,1.2787536009528289,0,1,0
1151618465,1,17,2.833213344056216,70.79411764705883,1.1139433523068367,0.7781512503836436,0.7058823529411765,0.29411764705882354
1151618471,1,4,1.3862943611198906,NaN,0,0,0,0
1151618477,1,7,1.9459101490553132,93.75,0.47712125471966244,0,0.2857142857142857,0
1151618489,1,1,0,87.5,0.3010299956639812,0,1,0
1151618493,1,217,5.37989735354046,92.90346534653466,2.303196057420489,0.47712125471966244,0.9216589861751152,0.009216589861751152
1151618495,1,22,3.091042453358316,75,1.0413926851582251,0,0.45454545454545453,0
1151618513,1,28,3.332204510175204,91.66666666666667,0.8450980400142568,0,0.21428571428571427,0
1151618517,1,1,0,17.5,0,0.3010299956639812,0,1
1151618541,1,19,2.9444389791664403,94.23529411764706,1.255272505103306,0,0.8947368421052632,0
1151618557,1,1081,6.985641817639208,90.83333333333333,0.8450980400142568,0,0.005550416281221091,0
1151618563,1,3,1.0986122886681098,65.83333333333333,0.47712125471966244,0.3010299956639812,0.6666666666666666,0.3333333333333333
1151618579,1,1,0,NaN,0,0,0,0
1151618609,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151618623,1,60,4.0943445622221,88.54166666666667,1.6901960800285136,0,0.8,0
1151618637,1,232,5.44673737166631,86.36475409836065,2.089905111439398,0,0.5258620689655172,0
1151618643,1,388,5.961005339623274,87.64664310954063,2.450249108319361,0.47712125471966244,0.7242268041237113,0.005154639175257732
1151618649,1,1,0,87.5,0.3010299956639812,0,1,0
1151618657,1,5,1.6094379124341003,90,0.7781512503836436,0,1,0
1151618721,1,141,4.948759890378168,95.83333333333333,0.6020599913279624,0,0.02127659574468085,0
1151618723,1,91,4.51085950651685,86.03289473684211,1.8692317197309762,0.6020599913279624,0.8021978021978022,0.03296703296703297
1151618735,1,1,0,NaN,0,0,0,0
1151618777,1,333,5.808142489980444,87.64528301886793,2.416640507338281,0.7781512503836436,0.7807807807807807,0.015015015015015015
1151618781,1,6,1.791759469228055,87.5,0.7781512503836436,0,0.8333333333333334,0
1151618791,1,8,2.0794415416798357,92.85714285714286,0.9030899869919435,0,0.875,0
1151618797,1,22,3.091042453358316,91.91176470588235,1.255272505103306,0,0.7727272727272727,0
1151618815,1,1,0,67.5,0.3010299956639812,0,1,0
1151618847,1,1,0,82.5,0.3010299956639812,0,1,0
1151618855,1,49,3.8918202981106265,81.88888888888889,1.505149978319906,0.7781512503836436,0.6326530612244898,0.10204081632653061
1151618867,1,59,4.07753744390572,89.73684210526316,1.3010299956639813,0,0.3220338983050847,0
1151618895,1,60,4.0943445622221,90.92105263157895,1.7634279935629373,0,0.95,0
1151618909,1,1,0,100,0.3010299956639812,0,1,0
1151618941,1,31,3.4339872044851463,91.5,1.255272505103306,0.3010299956639812,0.5483870967741935,0.03225806451612903
1151618947,1,5,1.6094379124341003,86.5,0.7781512503836436,0,1,0
1151618975,1,219,5.389071729816501,87.4766355140187,2.303196057420489,1.1760912590556813,0.91324200913242,0.0639269406392694
1151618999,1,20,2.995732273553991,100,0.3010299956639812,0,0.05,0
1151619001,1,5,1.6094379124341003,95,0.7781512503836436,0,1,0
1151619011,1,2,0.6931471805599453,NaN,0,0,0,0
1151619027,1,36,3.58351893845611,94.23611111111111,1.568201724066995,0,1,0
1151619029,1,3,1.0986122886681098,69.16666666666667,0.6020599913279624,0,1,0
1151619045,1,7,1.9459101490553132,68.75,0.8450980400142568,0,0.8571428571428571,0
1151619069,1,9,2.1972245773362196,74.55555555555556,0.6989700043360189,0.7781512503836436,0.4444444444444444,0.5555555555555556
1151619071,1,64,4.1588830833596715,90.11111111111111,1.806179973983887,0,0.984375,0
1151619089,1,7,1.9459101490553132,76.75,0.6020599913279624,0.3010299956639812,0.42857142857142855,0.14285714285714285
1151697841,1,2,0.6931471805599453,88.75,0.47712125471966244,0,1,0
1151713529,1,61,4.110873864173311,88.1923076923077,1.146128035678238,0,0.21311475409836064,0
1151714261,1,2,0.6931471805599453,100,0.47712125471966244,0,1,0
1151714809,1,41,3.713572066704308,91.1842105263158,1.591064607026499,0,0.926829268292683,0
1151730259,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151730417,1,20,2.995732273553991,89.58333333333333,1.2787536009528289,0,0.9,0
1151731327,1,88,4.477336814478207,75.86184210526316,1.8864907251724818,0,0.8636363636363636,0
1151731553,1,2,0.6931471805599453,100,0.47712125471966244,0,1,0
1151731589,1,3,1.0986122886681098,NaN,0,0,0,0
1151731929,1,1,0,NaN,0,0,0,0
1151732257,1,20,2.995732273553991,92.5,1,0,0.45,0
1151733351,1,116,4.7535901911063645,88.36036036036036,2.03342375548695,0.6989700043360189,0.9224137931034483,0.034482758620689655
1151733629,1,4,1.3862943611198906,80.83333333333333,0.6020599913279624,0,0.75,0
1151738077,1,2,0.6931471805599453,93.75,0.47712125471966244,0,1,0
1151746437,1,9,2.1972245773362196,67.66666666666667,0.6989700043360189,0.47712125471966244,0.4444444444444444,0.2222222222222222
1151746529,1,2,0.6931471805599453,87.5,0.3010299956639812,0,0.5,0
1151746769,1,56,4.02535169073515,93.82407407407408,1.724275869600789,0.47712125471966244,0.9285714285714286,0.03571428571428571
1151746813,1,1,0,90,0.3010299956639812,0,1,0
1151747059,1,8,2.0794415416798357,90,0.8450980400142568,0,0.75,0
1151747247,1,2,0.6931471805599453,37.5,0,0.3010299956639812,0,0.5
1151747749,1,35,3.5553480614894135,80.359375,1.4313637641589874,0.8450980400142568,0.7428571428571429,0.17142857142857143
1151748995,1,40,3.6888794541139363,83.28947368421052,1.591064607026499,0,0.95,0
1151749007,1,46,3.828641396489095,85.47619047619048,1.3424226808222062,0,0.45652173913043476,0
1151762075,1,9,2.1972245773362196,85.83333333333333,1,0,1,0
1151762103,1,3,1.0986122886681098,69.83333333333333,0.47712125471966244,0.3010299956639812,0.6666666666666666,0.3333333333333333
1151762373,1,2,0.6931471805599453,NaN,0,0,0,0
1151762695,1,7,1.9459101490553132,87.91666666666667,0.8450980400142568,0,0.8571428571428571,0
1151763263,1,125,4.8283137373023015,88.11467889908256,2.037426497940624,0.3010299956639812,0.864,0.008
1151763403,1,3,1.0986122886681098,91.66666666666667,0.6020599913279624,0,1,0
1151763853,1,14,2.6390573296152584,82.78571428571429,1.1139433523068367,0.47712125471966244,0.8571428571428571,0.14285714285714285
1151764259,1,8,2.0794415416798357,77.85714285714286,0.9030899869919435,0,0.875,0
1151764405,1,1,0,44.5,0,0.3010299956639812,0,1
1151765071,1,20,2.995732273553991,84.5,1.3010299956639813,0.3010299956639812,0.95,0.05
1151765101,1,5,1.6094379124341003,89.375,0.6989700043360189,0,0.8,0
1151776013,1,9,2.1972245773362196,96,0.7781512503836436,0,0.5555555555555556,0
1151776271,1,52,3.9512437185814275,91.61111111111111,1.255272505103306,0.3010299956639812,0.3269230769230769,0.019230769230769232
1151776845,1,1,0,92.5,0.3010299956639812,0,1,0
1151776905,1,29,3.367295829986474,85.22727272727273,1.3617278360175928,0,0.7586206896551724,0
1151776925,1,32,3.4657359027997265,92.21052631578948,1.3010299956639813,0,0.59375,0
1151777523,1,24,3.1780538303479458,91.93181818181819,1.3617278360175928,0,0.9166666666666666,0
1151777915,1,2,0.6931471805599453,87.5,0.3010299956639812,0,0.5,0
1151794877,1,361,5.8888779583328805,89.33147632311977,2.5563025007672873,0,0.9944598337950139,0
1151795175,1,2,0.6931471805599453,83.75,0.47712125471966244,0,1,0
1151795765,1,1,0,NaN,0,0,0,0
1151795785,1,6,1.791759469228055,87.5,0.6989700043360189,0.3010299956639812,0.6666666666666666,0.16666666666666666
1151795919,1,73,4.290459441148391,92.21698113207547,1.7323937598229686,0,0.726027397260274,0
1151812375,1,53,3.970291913552122,82.67924528301887,1.7323937598229686,0,1,0
1151812643,1,1,0,92.5,0.3010299956639812,0,1,0
1151812779,1,5,1.6094379124341003,93.125,0.6989700043360189,0,0.8,0
1151812785,1,14,2.6390573296152584,85.22727272727273,1.0791812460476249,0,0.7857142857142857,0
1151812829,1,104,4.6443908991413725,61.8,1.8976270912904414,1.3617278360175928,0.75,0.21153846153846154
1151812835,1,166,5.111987788356544,91.48333333333333,2.0827853703164503,0,0.7228915662650602,0
1151813011,1,10,2.302585092994046,93,1,0,0.9,0
1151813407,1,70,4.248495242049359,58.32203389830509,1.505149978319906,1.462397997898956,0.44285714285714284,0.4
1151830473,1,436,6.077642243349034,87.64418604651163,2.6314437690131722,0.6020599913279624,0.9793577981651376,0.006880733944954129
1151878331,1,14,2.6390573296152584,89.1923076923077,1.1139433523068367,0.3010299956639812,0.8571428571428571,0.07142857142857142
1151886525,1,16,2.772588722239781,90,1.2304489213782739,0,1,0
1151894567,1,8,2.0794415416798357,NaN,0,0,0,0
1151908845,1,1,0,87.5,0.3010299956639812,0,1,0
1151909115,1,3,1.0986122886681098,90,0.6020599913279624,0,1,0
1151910349,1,10,2.302585092994046,80.6,1,0.3010299956639812,0.9,0.1
1151923421,1,1,0,90,0.3010299956639812,0,1,0
1151923651,1,35,3.5553480614894135,64.46969696969697,1.3222192947339193,1.146128035678238,0.5714285714285714,0.37142857142857144
1151938415,1,66,4.189654742026425,87.75,1.7853298350107671,0,0.9090909090909091,0
1151938641,1,12,2.4849066497880004,89.6875,0.9542425094393249,0,0.6666666666666666,0
1151938903,1,3,1.0986122886681098,93.33333333333333,0.6020599913279624,0,1,0
1151951965,1,22,3.091042453358316,86.76666666666667,1.146128035678238,0.47712125471966244,0.5909090909090909,0.09090909090909091
1151952291,1,1,0,100,0.3010299956639812,0,1,0
1151952377,1,6,1.791759469228055,96.5,0.7781512503836436,0,0.8333333333333334,0
1151952381,1,8,2.0794415416798357,89.3125,0.9542425094393249,0,1,0
1151953265,1,1,0,NaN,0,0,0,0
1151966681,1,15,2.70805020110221,89,1.2041199826559248,0,1,0
1151966963,1,3,1.0986122886681098,90,0.47712125471966244,0,0.6666666666666666,0
1151973861,1,100,4.605170185988092,90.38461538461539,1.146128035678238,0,0.13,0
1151996063,1,52,3.9512437185814275,86.44827586206897,1.462397997898956,0.3010299956639812,0.5384615384615384,0.019230769230769232
1151996507,1,137,4.919980925828125,88.65,2.113943352306837,0.3010299956639812,0.9416058394160584,0.0072992700729927005
1151996571,1,5,1.6094379124341003,100,0.3010299956639812,0,0.2,0
1151996575,1,11,2.3978952727983707,71.4375,0.8450980400142568,0.47712125471966244,0.5454545454545454,0.18181818181818182
1152012383,1,1,0,NaN,0,0,0,0
