user_id,compliance_check,timestamp
vCvKzsG1XBKrgJ,0,1591211810918
vCvKzsG1XBKrgJ,0,1593271327207
vCvh6Bm1RnPgyJ,1,1591978292299
vCvh6Bm1RnPgyJ,1,1591978308343
vCvh6Bm1RnPgyJ,1,1592255518516
vCw8Q541vrXpfJ,1,1591658772657
vCwW3Dk1tKV8NJ,1,1591364376867
vCwW3Dk1tKV8NJ,1,1593110873062
vCx3rpn1ZgwNfJ,0,1592592087497
vCx3rpn1ZgwNfJ,0,1592592154717
vCx3rpn1ZgwNfJ,0,1592592201774
vCx3rpn1ZgwNfJ,0,1592592222705
vCx3rpn1ZgwNfJ,1,1592592258077
vCx3rpn1ZgwNfJ,1,1592592367849
vCxbQWh1CBTZbJ,0,1591379013584
vCxbQWh1CBTZbJ,0,1591379043531
vCxbQWh1CBTZbJ,0,1593212892907
vCxc0ff1pHQGXJ,1,1591206938488
vCxc0ff1pHQGXJ,1,1593123320964
vCy2ntX1t0ZYCJ,0,1591399957468
vCy2ntX1t0ZYCJ,0,1591400192540
vCy7Sz21gD3DzJ,1,1591401972665
vCy7Sz21gD3DzJ,1,1593563670549
vCy8T231J33HMJ,0,1590711913605
vCy8T231J33HMJ,0,1593219755861
vCyJQ4N1zhzJwJ,1,1591631053823
vCyJQ4N1zhzJwJ,1,1593145638179
vCyJZBJ1P77C9J,1,1591360336149
vCyJZBJ1P77C9J,1,1593123417927
vCyR6pf1wL9v6J,1,1592502885727
vCyx5hM1qdMScJ,0,1591905550051
vCz2R8W1CzzqJJ,1,1591402336406
vCz2R8W1CzzqJJ,1,1593263815514
vCz5JQN1t2GKGJ,0,1591334865492
vCz5JQN1t2GKGJ,0,1591598839333
vCzLx031dhBJRJ,1,1591353530667
vCzLx031dhBJRJ,0,1593121098794
vCzhxwX1BL3QxJ,0,1591062754165
vCzhxwX1BL3QxJ,0,1593138008064
vD1mRgm2Ts7KsK,1,1591355677564
vD1mRgm2Ts7KsK,1,1593128349535
vD1zzVX260C44K,1,1591395659213
vD1zzVX260C44K,1,1593137980274
vD4DRYJ2r1jKSK,0,1591386921048
vD4DRYJ2r1jKSK,0,1593124083026
vD4Hypm2G0gdlK,1,1591370410138
vD4Hypm2G0gdlK,0,1593125909767
vD4Hypm2G0gdlK,0,1593125941381
vD4cD7w2tSQt7K,0,1591390153144
vD4cD7w2tSQt7K,0,1593126228605
vD5Pcdt2b1Z4kK,1,1591418693382
vD5Pcdt2b1Z4kK,0,1593199547530
vD6RrdF2q5g25K,0,1591307764765
vD6RrdF2q5g25K,0,1591307799010
vD6RrdF2q5g25K,1,1591307931813
vD6RrdF2q5g25K,0,1591320515296
vD6RrdF2q5g25K,1,1591381515425
vD6RrdF2q5g25K,1,1591445873246
vD6RrdF2q5g25K,1,1591539134119
vD6RrdF2q5g25K,1,1591961763101
vD6RrdF2q5g25K,1,1592186142103
vD6RrdF2q5g25K,1,1593139062904
vD6RrdF2q5g25K,1,1593171853746
vD6RrdF2q5g25K,1,1593183897209
vD6Zh7N2bD3tNK,1,1591364628514
vD6Zh7N2bD3tNK,1,1593191448558
vD6b2L923W5j8K,0,1590759964565
vD7hDdm2sBlktK,1,1590742457970
vD8qsMZ2yvFbZK,1,1591361790918
vD8qsMZ2yvFbZK,1,1593331160983
vD9Grtt272NR5K,1,1591366234804
vD9Grtt272NR5K,1,1593179221422
vD9ZY4D2n6B06K,1,1591387039973
vD9ZY4D2n6B06K,1,1593185684195
vDBSKWF2h51zSK,1,1591203031225
vDBXQNQ2bxDVNK,1,1591063533407
vDBXQNQ2bxDVNK,1,1593130197974
vDByHF22RRrhSK,0,1591375238230
vDByHF22RRrhSK,1,1591494994570
vDByHF22RRrhSK,0,1593121814657
vDByHF22RRrhSK,0,1593121890731
vDC78002g02rcK,0,1591311620136
vDC78002g02rcK,0,1593176352646
vDCnbs12t0yF2K,0,1591362654912
vDCnbs12t0yF2K,0,1593125180318
vDDYy5q2Rq06gK,0,1591367013000
vDDYy5q2Rq06gK,0,1593121706090
vDDwN472dpY5vK,0,1591360335974
vDDwN472dpY5vK,1,1591360879061
vDDwN472dpY5vK,1,1593172621369
vDFH2xv2FM0byK,1,1591041193259
vDFH2xv2FM0byK,1,1593052120574
vDFHjW62pk8xpK,0,1590762154007
vDFHjW62pk8xpK,0,1593123597146
vDH2jkk2vZJDhK,0,1591487125721
vDHtmZF22cw0GK,0,1591375215645
vDHtmZF22cw0GK,0,1593122952607
vDJ3CWy2719FmK,1,1591471318569
vDJ3CWy2719FmK,0,1593211102550
vDJ6VjW2C08jlK,1,1591364185599
vDJ6VjW2C08jlK,1,1593271802610
vDJCGrg21zcNwK,0,1591335314814
vDJCGrg21zcNwK,0,1593216735977
vDJh27r2g2lV0K,0,1591367762573
vDJyLrt2zKJtpK,0,1591375362737
vDJyLrt2zKJtpK,0,1593122909079
vDK3XPC2DDzw6K,1,1591452884065
vDK3XPC2DDzw6K,1,1593182448907
vDK9G4p2RfgGCK,0,1591317476480
vDK9G4p2RfgGCK,1,1591317565130
vDK9G4p2RfgGCK,1,1593124648371
vDKWWyR2gTgfhK,0,1591361673064
vDKWWyR2gTgfhK,0,1593266156811
vDMVBdG2khjF9K,1,1591859482852
vDMXPCG2Jb1VfK,0,1591727942411
vDNBClV2slCgbK,0,1591395407682
vDNZBHH2Zt2SKK,0,1591367146944
vDNZBHH2Zt2SKK,0,1593134231215
vDNwNTD26hPPcK,1,1591351333449
vDNwNTD26hPPcK,1,1591433343096
vDNwNTD26hPPcK,1,1591557582511
vDNwNTD26hPPcK,1,1593148369082
vDNwNTD26hPPcK,1,1593203453539
vDNwNTD26hPPcK,1,1593460057625
vDP98xR2hfXvYK,0,1591368412125
vDQ2Fpz2cMftCK,1,1591633305870
vDQ2Fpz2cMftCK,1,1593541658492
vDQBVQt2rMSRnK,0,1591472343925
vDQBVQt2rMSRnK,0,1593358976467
vDQmxcg2s820sK,0,1590724436731
vDQmxcg2s820sK,0,1593190650203
vDRbBLR2H1QM9K,0,1591368605366
vDRbBLR2H1QM9K,0,1593126906971
vDRvP9c2TDq8WK,0,1592019078970
vDRvP9c2TDq8WK,0,1592141528799
vDSbf6323WS0SK,1,1591367234156
vDSbf6323WS0SK,1,1593181960735
vDSldWF2RHRTLK,1,1590723302264
vDSldWF2RHRTLK,0,1593125784370
vDV96Xk27bpbYK,0,1591489104817
vDV96Xk27bpbYK,0,1593463155815
vDWhblf2pltNWK,1,1591271924232
vDWhblf2pltNWK,1,1593145506239
vDXlJb42jxhZ8K,1,1591354721148
vDXlJb42jxhZ8K,1,1593128375562
vDYZYTt2yF1CyK,0,1591204891283
vDYZYTt2yF1CyK,0,1591205142511
vDYZYTt2yF1CyK,0,1591216315085
vDZ41q92nSFTTK,0,1591292129122
vDZ41q92nSFTTK,0,1593142844176
vDZKSVh2mWH6TK,0,1591362610548
vDZKSVh2mWH6TK,0,1593288736959
vDZNlMN2MYJkBK,0,1591564056159
vDZhptP2KnLwvK,0,1591207480118
vDZhptP2KnLwvK,0,1593123486429
vDbSC5Y2sFxcfK,1,1591326212521
vDbSC5Y2sFxcfK,1,1593130096538
vDbZG7G2KcknxK,1,1591328873271
vDbZG7G2KcknxK,1,1593127802627
vDc05xn2c1dbDK,1,1591329663260
vDc05xn2c1dbDK,1,1591329721513
vDcrJVJ224n5PK,1,1591377856627
vDcz5gX2X1FygK,0,1591394449121
vDcz5gX2X1FygK,0,1593124932816
vDdVYmt2nKXlwK,1,1591392155826
vDdVYmt2nKXlwK,1,1593287683649
vDfv06g2Ss4dyK,0,1591359353208
vDfv06g2Ss4dyK,0,1591359366926
vDfv06g2Ss4dyK,0,1591359400045
vDfv06g2Ss4dyK,0,1591359430773
vDfv06g2Ss4dyK,1,1591359541948
vDfv06g2Ss4dyK,0,1593123359551
vDg5rth2xqnWPK,1,1591581412520
vDhTB0L23Cm7PK,0,1591359061816
vDhTB0L23Cm7PK,0,1591359097131
vDhTB0L23Cm7PK,1,1591359155620
vDhTB0L23Cm7PK,1,1591359391000
vDhTB0L23Cm7PK,1,1593174572747
vDhYhnS2lKcykK,0,1591296240134
vDhYhnS2lKcykK,0,1591558116877
vDhhZrc2bgHjnK,0,1590716851230
vDhhZrc2bgHjnK,1,1590717190744
vDhhZrc2bgHjnK,0,1593122976298
vDj8fyX2HMrXHK,0,1591373900026
vDj8fyX2HMrXHK,1,1591373956560
vDj8fyX2HMrXHK,1,1593137800915
vDjD3Bt234vbvK,1,1591097601895
vDjD3Bt234vbvK,0,1593183714634
vDl2jMf2dhQs5K,1,1590714503328
vDl2jMf2dhQs5K,1,1590714640260
vDl2jMf2dhQs5K,1,1593197439700
vDlLHQF2wY1LhK,1,1591329407532
vDlLHQF2wY1LhK,0,1593134446392
vDpcKHl2nXRd2K,1,1591450802580
vDpcKHl2nXRd2K,0,1593176212879
vDpcKHl2nXRd2K,0,1593176273845
vDq5L6n2PZ4SQK,0,1591912453591
vDqBqfP2k1XnxK,1,1591320405130
vDqBqfP2k1XnxK,1,1593189055017
vDqtJLd2W0pC3K,0,1591575667396
vDqtJLd2W0pC3K,0,1593132280565
vDrPC5D2fMJKRK,0,1590770379220
vDrPC5D2fMJKRK,0,1593124106087
vDrSh9P2BQX4CK,0,1591367690059
vDrSh9P2BQX4CK,0,1593181796016
vDrXhRG2rnsVtK,0,1591324257755
vDrXhRG2rnsVtK,0,1593122731704
vDsrVBs2N4SPkK,0,1591393087970
vDtlv8f2h4ZWsK,0,1591458743294
vDtlv8f2h4ZWsK,0,1591760882679
vDtqhdX2g69jkK,1,1591203391789
vDtqhdX2g69jkK,1,1593129107828
vDts6Ps2pmHxkK,1,1591365030790
vDts6Ps2pmHxkK,1,1593193521107
vDvjGkp2xTX8VK,1,1591487730116
vDwVhdZ2863KmK,1,1593315371769
vDwVhdZ2863KmK,1,1593315419483
vDwdMxY2kCggsK,1,1591308940888
vDwgt8F2x4bXJK,0,1591373164692
vDwgt8F2x4bXJK,0,1593176274736
vDwlPgp2rLvbHK,1,1591381513203
vDwlPgp2rLvbHK,1,1593560371019
vDx1qC82R9ZLRK,0,1591315646081
vDx1qC82R9ZLRK,0,1593144165370
vDxKhyR2z2hlrK,0,1591359482581
vDxKhyR2z2hlrK,0,1591359765507
vDxKhyR2z2hlrK,1,1591359804181
vDxKhyR2z2hlrK,1,1591359815534
vDxKhyR2z2hlrK,1,1593048480531
vDxRdhQ2tk6kMK,0,1591468048018
vDxRdhQ2tk6kMK,0,1593300618658
vDxcbyS2xkrzxK,1,1591396576975
vDxcbyS2xkrzxK,1,1593280024321
vDyKfBx2qSnyYK,0,1591453759636
vDyKfBx2qSnyYK,0,1593132784375
vDzZ2642QjYc1K,1,1591305475933
vDzZ2642QjYc1K,1,1593126021224
vF027lL3LJMxmL,0,1591357253728
vF027lL3LJMxmL,0,1593123453960
vF0qcDl3H1mFmL,0,1591369437634
vF0qcDl3H1mFmL,0,1593122575896
vF1Xpx83hgMYcL,0,1591896020607
vF1Xpx83hgMYcL,1,1591896082285
vF1qR8f3Zg0WsL,1,1591457120002
vF1qR8f3Zg0WsL,1,1593134512081
vF1vwfG3LMCp6L,0,1591333441113
vF1vwfG3LMCp6L,0,1593133670379
vF2q5BL3P3QRYL,1,1591386116438
vF2q5BL3P3QRYL,1,1593141556556
vF3X9qW3qS3c3L,1,1592495326363
vF3yQv33RVLG8L,0,1591392977058
vF3yQv33RVLG8L,0,1593117936387
vF4d8Xn3XDddSL,0,1591393500611
vF4d8Xn3XDddSL,0,1591393538497
vF4d8Xn3XDddSL,0,1591394060787
vF4d8Xn3XDddSL,0,1591725452186
vF4d8Xn3XDddSL,0,1591725529634
vF4d8Xn3XDddSL,0,1593205302032
vF4g8Bw30d69VL,0,1591362641315
vF4g8Bw30d69VL,0,1593207707674
vF4qKnN3QHCNwL,0,1591056696766
vF4qKnN3QHCNwL,0,1593121374988
vF540Hz3J5LhWL,1,1591564432262
vF540Hz3J5LhWL,1,1593206043543
vF5CH6d3fv2YXL,0,1591399925601
vF5CH6d3fv2YXL,0,1593208300156
vF5n2cG3sywh7L,1,1591359850538
vF6Y60P37njMxL,0,1591057895844
vF6Y60P37njMxL,0,1591057928322
vF6dsxM3PzNGPL,0,1591362066062
vF6dsxM3PzNGPL,0,1593133750460
vF6dsxM3PzNGPL,0,1593224430192
vF70Wjq3BcvbkL,0,1590749587072
vF8Yx2s3NR9Y9L,0,1591334967976
vF8Yx2s3NR9Y9L,0,1593125199240
vF94PtK35NhpvL,0,1591414812875
vF94PtK35NhpvL,0,1593133706959
vF9mlWl374YjJL,0,1591550960755
vF9mlWl374YjJL,0,1593134158573
vFBZZ8w3m8kySL,0,1591451076744
vFBZZ8w3m8kySL,0,1593118713604
vFBlwc93wSHTZL,1,1591535116793
vFBlwc93wSHTZL,1,1593352907233
vFBp9ws33qgk6L,1,1591126400047
vFBp9ws33qgk6L,1,1593141406564
vFC1hFr3Lccw0L,1,1591323866545
vFC1hFr3Lccw0L,1,1591323934166
vFC1hFr3Lccw0L,1,1591323958103
vFC1lsD3QDbSlL,0,1590956446451
vFCX52q3llmb3L,0,1591262712389
vFCX52q3llmb3L,0,1593123909435
vFCvjGf3VwD84L,0,1591219945012
vFCvjGf3VwD84L,0,1593189927869
vFDBGTr3dy4QXL,0,1591377253427
vFDBGTr3dy4QXL,0,1593131543781
vFJGmD03fdJzML,0,1591363414380
vFJl9Yk3n5grRL,1,1591487797711
vFJpJ513FxJ5rL,1,1591671678518
vFKxCYm3JTBsbL,1,1591726292927
vFLHn0C3SH9YwL,1,1590786623427
vFLf9xQ3RQN2BL,1,1591391703163
vFLf9xQ3RQN2BL,1,1593180110086
vFNY11Y3CBc4gL,1,1591722449810
vFPWXtz3pgZ4cL,1,1591210931449
vFPWXtz3pgZ4cL,1,1593182059825
vFQspNW3s5JTbL,0,1591323941715
vFQspNW3s5JTbL,0,1593129702791
vFRCLpv3lxlf8L,1,1591377542322
vFRkNkg3qprS2L,0,1591674302535
vFRkR463cRYXnL,1,1591640135727
vFRkR463cRYXnL,1,1593127787598
vFT68gM3MP7CXL,0,1591367062755
vFT68gM3MP7CXL,0,1593224664987
vFThbPp3HtTzML,0,1591407252261
vFThbPp3HtTzML,0,1593127557057
vFVx0PX37vVWML,1,1591461354287
vFWTCJp3YTm9RL,0,1591797617298
vFYq4Hs3Js4RQL,0,1591391701341
vFZN4hp3KTYj7L,0,1591361507104
vFZzvlz3hxw4bL,0,1591378441114
vFZzvlz3hxw4bL,0,1593472082470
vFcvQmB3BtH0FL,0,1591368124866
vFdFxW73bzMfvL,1,1591484961936
vFdFxW73bzMfvL,1,1593225076475
vFjJ0xD3NyMQHL,0,1591465549637
vFjkfSn3KJKqhL,1,1591572705974
vFjkfSn3KJKqhL,1,1593146940099
vFjz9DK3mbpf0L,1,1591472031038
vFjz9DK3mbpf0L,1,1593297418474
vFk9zkz3hzptTL,0,1591405242341
vFlg0Wk3xmTL7L,0,1591385033021
vFljDmJ3QH4psL,1,1591375393006
vFljDmJ3QH4psL,1,1593126107094
vFlkhRB3fqDsTL,1,1591804099532
vFmPjZ13yJ6NTL,1,1591482923060
vFmPjZ13yJ6NTL,1,1593061759857
vFmXhpQ3zGTvpL,1,1591654579026
vFmXhpQ3zGTvpL,0,1593140553862
vFmvWgl35CxMkL,0,1591366053828
vFmvWgl35CxMkL,0,1591366068247
vFmvWgl35CxMkL,0,1591366135544
vFmvWgl35CxMkL,0,1591366148446
vFnSsbN32yllNL,1,1591581409484
vFnSsbN32yllNL,1,1593405157268
vFpYG6H3Qy7xzL,1,1591354410065
vFpYG6H3Qy7xzL,1,1593259842903
vFpj1y03MT1cdL,1,1591640332245
vFqM13D3RV0hsL,1,1591329380686
vFqM13D3RV0hsL,1,1592265008214
vFqM13D3RV0hsL,1,1593138205398
vFqkmYb37JLjzL,0,1591418190770
vFqwY7R3qNjCKL,0,1591357682410
vFqwY7R3qNjCKL,0,1593121372561
vFr1CHW3lFvSML,1,1591362164624
vFr1CHW3lFvSML,1,1593124544308
vFr2mM83wLzD6L,1,1590782414076
vFr2mM83wLzD6L,1,1593209011885
vFscFHx3XBk84L,1,1591366810365
vFscFHx3XBk84L,1,1593144469074
vFv9pyf3lVFxkL,1,1591218602615
vFvfvyB3nVKtYL,0,1591307850163
vFvq15D3tg2BmL,1,1591367279245
vFwDCdn3FX9dvL,0,1592500293208
vFx70k13XB5ghL,0,1591895810753
vFxNlfX3VnP9DL,1,1591226776389
vFxNlfX3VnP9DL,1,1593197884889
vFxRhLp3KJcMNL,0,1591364938268
vFxRhLp3KJcMNL,0,1593123449118
vFxSjlj3hbQJyL,0,1591426454278
vFxtfSk3k9rvML,0,1591211480041
vFxtfSk3k9rvML,0,1593121287077
vFyCLj83qFkM4L,1,1591567540508
vFyCLj83qFkM4L,0,1593288127494
vFyX8pR3NbJ0XL,0,1591387765804
vFyX8pR3NbJ0XL,0,1593136392190
vFyf4BT3LMNvGL,1,1591369307288
vFyf4BT3LMNvGL,1,1593359782328
vFyhKTD3YbmqXL,0,1591397107518
vFyhKTD3YbmqXL,0,1593201210102
vFyjyHW3W0wPlL,0,1591401998431
vFyp6K93csSmHL,0,1593134586837
vFzRSTr31w9MnL,1,1591436623114
vFzRSTr31w9MnL,1,1593154561328
vFzYdhZ3GHxL5L,0,1591307080224
vFzYdhZ3GHxL5L,0,1593125301211
vG14hrK48gTZCM,0,1591385705624
vG14hrK48gTZCM,0,1591386424037
vG14hrK48gTZCM,1,1591386452414
vG14hrK48gTZCM,1,1593184666336
vG22MZ24zPYBDM,0,1591331332159
vG3G55J44vhs3M,1,1591327948099
vG3G55J44vhs3M,1,1593161626761
vG4BXnR4D9YvtM,1,1591368783633
vG4BXnR4D9YvtM,1,1593126187406
vG4pTgl4ZdYVJM,0,1591365514843
vG4pTgl4ZdYVJM,0,1593273983274
vG5WXLL4YhzSxM,1,1591401212396
vG5h9wP4mY6cRM,0,1591399672551
vG5h9wP4mY6cRM,0,1593128084689
vG61n8L4jckGvM,1,1591305796886
vG61n8L4jckGvM,1,1593120993796
vG6HpBx4WDqckM,0,1591410803341
vG6XZGc4KnhHSM,0,1591308864098
vG6XZGc4KnhHSM,0,1593123494978
vG71Fh14mKQd2M,1,1591315872890
vG71Fh14mKQd2M,1,1593205719094
vG7LtN14CJ0qvM,0,1590692836767
vG7tRmT4KvGvzM,0,1591967073537
vG8Gdt045mT5hM,1,1591314119555
vG8ykMB4b7TpFM,1,1591368271037
vG8ykMB4b7TpFM,1,1593125227107
vG9DjVz427r2VM,1,1590754110224
vG9KMR945dmzrM,0,1591315423088
vG9KMR945dmzrM,0,1593212270276
vG9S5ft4ZM8VJM,1,1591226187190
vG9S5ft4ZM8VJM,0,1593123836049
vGB6lM04w1RV5M,0,1591058655965
vGB6lM04w1RV5M,0,1593130047332
vGBnbzv4NZJJxM,1,1591224560416
vGBnbzv4NZJJxM,1,1593121216378
vGCfpty4CcwPwM,1,1591357004419
vGCfpty4CcwPwM,1,1593129945750
vGDTN0k4PHvSlM,0,1591384090022
vGDTN0k4PHvSlM,0,1593191791594
vGFYfQN4c8P2YM,1,1592346771080
vGFvQX84NfB4SM,1,1591577648516
vGFvQX84NfB4SM,1,1593186573941
vGG3CtY4QxVn7M,0,1591353656611
vGG3CtY4QxVn7M,0,1593136636260
vGHG0H84mwFdMM,1,1591379716393
vGHG0H84mwFdMM,1,1593170567391
vGHLgtQ4WhsJFM,0,1591368822227
vGJ91JQ4k52WnM,1,1590714634794
vGJvxpK4FVMCcM,0,1591395451000
vGJvxpK4FVMCcM,1,1591395504360
vGJvxpK4FVMCcM,0,1591395554931
vGJvxpK4FVMCcM,1,1591395592544
vGJvxpK4FVMCcM,0,1593395700989
vGKZmz74XPz27M,1,1591305330364
vGKZmz74XPz27M,1,1593149375059
vGLdzWt4mM7WyM,1,1592611752810
vGMW46x4xbnL4M,1,1591214344501
vGMW46x4xbnL4M,0,1593126897714
vGMW46x4xbnL4M,0,1593126924549
vGMW46x4xbnL4M,0,1593126950686
vGMW46x4xbnL4M,0,1593126965011
vGN2zNq428xL3M,0,1593112335004
vGNZXWL45bhmsM,0,1591359219162
vGNZXWL45bhmsM,0,1591359299066
vGP2Qxk4PYFRWM,1,1591322680743
vGP2Qxk4PYFRWM,1,1593136899081
vGP8z6Z4k55kHM,1,1591971326531
vGPVVBq471WmsM,1,1590771305854
vGQBh3r4Z5kvrM,0,1590737835883
vGQBh3r4Z5kvrM,0,1593124921868
vGQJbzd4RmVrTM,1,1590714582559
vGQJbzd4RmVrTM,1,1593139835867
vGRdjnB4JYLYjM,1,1591320688488
vGRdjnB4JYLYjM,1,1593181533797
vGSG9vn4FTRWTM,1,1591335394285
vGSG9vn4FTRWTM,0,1593153178166
vGSGhyN43VnRpM,1,1591329121582
vGSGhyN43VnRpM,1,1593137715959
vGSVDSS4VlNslM,0,1591311980379
vGSVDSS4VlNslM,0,1593206436945
vGSxs1348zvkMM,1,1591567677193
vGTlmXz4hC3NWM,0,1591369801037
vGTlmXz4hC3NWM,0,1593180886031
vGTxHwm42Kct6M,1,1591332376830
vGTxHwm42Kct6M,1,1593122189727
vGVHHMj48BdRMM,1,1592335815037
vGVM9JJ4lNBprM,0,1591327974157
vGVgJVS4k7JhJM,1,1591302928276
vGVgJVS4k7JhJM,1,1593162936260
vGWKDRD4SYzD4M,1,1591371990519
vGWKDRD4SYzD4M,0,1593225246317
vGYYjSf4Tf5HvM,1,1591369662336
vGYYjSf4Tf5HvM,1,1593370189058
vGYtptq4cPv2mM,0,1593142165955
vGZ78Ys4TMz37M,1,1591206086707
vGZ78Ys4TMz37M,1,1593124163977
vGZXZL44qVJH5M,1,1591059883648
vGZXZL44qVJH5M,1,1593255547508
vGZXZL44qVJH5M,1,1593255572663
vGZnX8Y4mBGv1M,0,1591856596904
vGbfnw24TSlsQM,0,1591212389989
vGbfnw24TSlsQM,0,1593123625111
vGbrdhR4mpxRQM,0,1591342366392
vGbrdhR4mpxRQM,0,1593122865030
vGbrdhR4mpxRQM,0,1593240908157
vGd69Wv4MBnlyM,0,1591390460820
vGd69Wv4MBnlyM,0,1593138522538
vGdDpxn4qDSmCM,0,1591371008430
vGdDpxn4qDSmCM,0,1593477311728
vGdLxkb4jB8y0M,1,1591372141464
vGdLxkb4jB8y0M,1,1593121864580
vGdLxn44R8HJhM,0,1591351854678
vGdLxn44R8HJhM,0,1593127384328
vGdxM4H4qZjQWM,1,1591457512654
vGdxM4H4qZjQWM,1,1593123406679
vGf4rDt4bT6j4M,0,1591508243797
vGf4rDt4bT6j4M,0,1593136274774
vGfWRh74dPXCQM,1,1591363841551
vGfWRh74dPXCQM,1,1593132214853
vGgcGGY4xDz5fM,1,1591504690922
vGggzz148mmkFM,1,1591563870846
vGggzz148mmkFM,0,1593275603546
vGh25714mSPf9M,1,1591596903987
vGh25714mSPf9M,1,1593152071425
vGhB19x4p6H57M,1,1591831748310
vGhGrsh4bxKRwM,0,1591383067436
vGkFJHw4NkTT3M,0,1591295527308
vGkFJHw4NkTT3M,0,1591657233577
vGkFJHw4NkTT3M,1,1593184491823
vGkkgFh4lrLQPM,0,1592518750209
vGmVz6x4PC084M,1,1591326053888
vGmVz6x4PC084M,0,1593141555882
vGpdxq14Zb39lM,1,1591312134684
vGpdxq14Zb39lM,1,1593134775963
vGqYgRV4Fj5NBM,1,1591501603398
vGqYgRV4Fj5NBM,0,1593451063038
vGqgHCH4RKxV8M,0,1591394311103
vGqgHCH4RKxV8M,0,1591394339884
vGqgHCH4RKxV8M,0,1591394398509
vGqgHCH4RKxV8M,0,1593134946756
vGqvzmD4QYP3wM,1,1591376531502
vGrmhhz4gWWTXM,0,1591324081584
vGrmhhz4gWWTXM,0,1593129949198
vGsS29F4Gs92JM,0,1591352818755
vGsS29F4Gs92JM,0,1593176653176
vGvHpPg43snwFM,0,1591331631501
vGvHpPg43snwFM,0,1593228005634
vGvKPdw4Z01w0M,1,1590716109495
vGvKPdw4Z01w0M,1,1593138582751
vGvPZwp499n9bM,1,1591664757253
vGvPZwp499n9bM,1,1593136461385
vGvnsLs47Km2KM,0,1591362914296
vGvnsLs47Km2KM,0,1593123350584
vGwQ2hZ4ZKf0WM,1,1591319146780
vGwQ2hZ4ZKf0WM,1,1593120657691
vGwmgGD46FqrMM,0,1591403229937
vGy1s7c4NNgHLM,0,1591362546150
vGy1s7c4NNgHLM,0,1593175441167
vGyb6FW4WlTyxM,0,1591319233713
vGyb6FW4WlTyxM,1,1591597862011
vGyb6FW4WlTyxM,1,1593137314358
vGyjML64LDMYfM,0,1591362116418
vGyjML64LDMYfM,0,1593133454536
vH05QdT5KYCbdN,0,1591315630947
vH05QdT5KYCbdN,0,1593127421875
vH0Sdyx5knPP2N,1,1591107889094
vH0Sdyx5knPP2N,1,1593152833642
vH22Gcv5qRLR6N,1,1590781739355
vH26brH54lyfLN,0,1591592439726
vH26brH54lyfLN,0,1593121312329
vH2K8345t64N7N,1,1591566682181
vH2K8345t64N7N,1,1593137527748
vH3J46z5DRPTLN,0,1591329886043
vH3J46z5DRPTLN,0,1591420826006
vH3Y3l75LSy3nN,0,1590768443862
vH3Y3l75LSy3nN,0,1593448982199
vH3fycN58rJ4dN,0,1591381127451
vH3fycN58rJ4dN,0,1593186302348
vH4YGY05s6tqdN,0,1591657997448
vH4jLfn5v4y95N,0,1591210208744
vH4jLfn5v4y95N,1,1591210987800
vH4jLfn5v4y95N,0,1593128389207
vH4jLfn5v4y95N,0,1593128454135
vH4z8nn5gL2TTN,1,1592177795787
vH50cGh5D5cFNN,1,1591497219843
vH50cGh5D5cFNN,1,1593287967741
vH50cGh5D5cFNN,1,1593288020795
vH52DRW50Vz9ZN,1,1591329235807
vH52DRW50Vz9ZN,0,1593230325854
vH52DRW50Vz9ZN,0,1593230379678
vH5kQXd5tvQ7dN,0,1591203916769
vH5kQXd5tvQ7dN,0,1593124720974
vH6JsXt5qmbMkN,0,1591378570643
vH6JsXt5qmbMkN,0,1593178663701
vH7LTq35qpj0YN,0,1591382651557
vH7LTq35qpj0YN,0,1593135642332
vH7V2Ty5zS9gVN,1,1591394701427
vH7V2Ty5zS9gVN,0,1593139737627
vH9h6SG5ppg21N,1,1591323537598
vH9h6SG5ppg21N,1,1593139541156
vHByfvr52BWMbN,1,1591372653346
vHByfvr52BWMbN,0,1593131651570
vHC52Bm5sFZhGN,0,1591410994398
vHC52Bm5sFZhGN,0,1593183813250
vHCZGNb5Ms1XrN,0,1592106830685
vHCZGNb5Ms1XrN,0,1592106854493
vHDtr0K5nmgHTN,1,1591360641157
vHFmzwH5BVb1lN,0,1591319867471
vHFmzwH5BVb1lN,0,1593123712635
vHG6G4G53q9zQN,0,1590788253198
vHG6G4G53q9zQN,0,1590788424921
vHG6G4G53q9zQN,0,1590788613510
vHG6G4G53q9zQN,0,1590788774419
vHGX0G25Nnzl1N,0,1591921237872
vHGcvMg53d5spN,1,1591355142945
vHGcvMg53d5spN,1,1593135271734
vHGjW2Y5gSvPpN,1,1591369170728
vHGjW2Y5gSvPpN,1,1593131220830
vHGjkT752JwQdN,0,1591460123169
vHGjkT752JwQdN,0,1593184230426
vHHLJFj5cwp4CN,0,1591476619885
vHHTwTF56628dN,0,1591320334459
vHHTwTF56628dN,0,1593218347920
vHHwtX153DkjGN,1,1591382767696
vHHwtX153DkjGN,1,1593123084526
vHKqq855gRxsyN,1,1591397963856
vHLcmjP52FXmpN,1,1591333734978
vHLcmjP52FXmpN,1,1593144802050
vHM2ghB5FDg42N,0,1591378931345
vHM2ghB5FDg42N,0,1593151992231
vHMvTyw5NJrnlN,0,1592536161060
vHNgpPJ5S14k9N,1,1591360930913
vHNgpPJ5S14k9N,1,1593178725981
