caseid,totalnewsbinary,totalnewscount,totalnewsduration,log_news,totalvisits,log_total,total_news_score_duration,Average_domain_NewsG_Score_post,Count_Reliable_NewsG_Score_post,Count_Unreliable_NewsG_Score_post,Prop_Reliable_NewsG_Score_post,Prop_Unreliable_NewsG_Score_post,partisanship_news_diet_post,Prop_Reliable_NewsG_Score_post_dur,Prop_Unreliable_NewsG_Score_post_dur,Count_Unreliable_NewsG_Score_post_dur,Count_Reliable_NewsG_Score_post_dur,Average_domain_NewsG_Score_post_dur
1150928737,1,403,15588,5.998936561946683,4829,8.482394685873542,15424,88.29419191919192,2.598790506763115,0,0.9826302729528535,0,-0.0015261914007826949,0.989479086476777,0,0,15424,88.76325855809128
1150928743,1,31,101,3.4339872044851463,504,6.222576268071369,100,91.33333333333333,1.4913616938342726,0,0.967741935483871,0,NaN,0.9900990099009901,0,0,100,90.4
1150928745,1,25,1203,3.2188758248682006,2037,7.619233416226805,1203,87.5,1.414973347970818,0,1,0,NaN,1,0,0,1203,87.5
1150928751,0,0,0,-Inf,2896,7.971085753505607,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1150928753,1,6,63,1.791759469228055,427,6.056784013228625,63,94.58333333333333,0.8450980400142568,0,1,0,NaN,1,0,0,63,96.46825396825396
1150928757,1,208,5672,5.337538079701318,1126,7.026426808699636,4933,74.37640449438203,2.2041199826559246,1.3010299956639813,0.7644230769230769,0.09134615384615384,1.4650172770301615,0.8422073342736248,0.027503526093088856,156,4777,71.15071964321913
1150928761,1,29,625,3.367295829986474,1520,7.326465613840322,201,93.33333333333333,0.8450980400142568,0,0.20689655172413793,0,NaN,0.3216,0,0,201,97.8731343283582
1150928765,1,110,33463,4.700480365792417,3742,8.227375506834035,32824,91.18348623853211,2.012837224705172,0.9030899869919435,0.9272727272727272,0.06363636363636363,-0.6424271274263036,0.904551295460658,0.07635298688103279,2555,30269,91.44373019741653
1150928769,1,5,91,1.6094379124341003,679,6.520621127558696,91,94,0.7781512503836436,0,1,0,NaN,1,0,0,91,96.37362637362638
1150928771,1,76,901,4.330733340286331,2230,7.709756864454165,791,90.13157894736842,1.7634279935629373,0,0.75,0,0.217710414955828,0.8779134295227525,0,0,791,88.8621997471555
1150928773,1,2,76,0.6931471805599453,69,4.23410650459726,76,87.5,0.47712125471966244,0,1,0,-0.273270297198875,1,0,0,76,87.5
1150928781,1,83,4279,4.418840607796598,579,6.361302477572996,3728,79.89855072463769,1.7403626894942439,1.2041199826559248,0.6506024096385542,0.18072289156626506,0.8804028911558185,0.7025005842486562,0.1687310119186726,722,3006,77.91858905579399
1150928785,1,47,267,3.8501476017100584,468,6.148468295917647,136,82.84146341463415,1.5440680443502757,0.9030899869919435,0.723404255319149,0.14893617021276595,NaN,0.46441947565543074,0.0449438202247191,12,124,86.3345588235294
1150928789,1,284,84518,5.648974238161206,1918,7.559038255443384,70119,92.04112554112554,2.361727836017593,0.47712125471966244,0.8063380281690141,0.007042253521126761,-0.6951038269589257,0.8271137509169645,0.0025201732175394592,213,69906,89.01950255993383
1150928791,1,7,543,1.9459101490553132,558,6.324358962381311,226,93.75,0.47712125471966244,0,0.2857142857142857,0,NaN,0.4162062615101289,0,0,226,99.50221238938053
1150928803,1,283,18023,5.645446897643238,966,6.873163834212518,13298,87.00374531835206,2.424881636631067,0.47712125471966244,0.9363957597173145,0.007067137809187279,NaN,0.7332852466293069,0.0045497419963380125,82,13216,87.0160926455106
1150928807,1,280,6194,5.634789603169249,2787,7.932721027481948,681,78.78260869565217,1.9590413923210936,0.47712125471966244,0.32142857142857145,0.007142857142857143,1.8250641539405823,0.10946076848563126,4.8433968356474005e-4,3,678,78.87224669603525
1150928811,1,11,280,2.3978952727983707,410,6.016157159698354,0,NaN,0,0,0,0,NaN,0,0,0,0,NaN
1150928815,1,5,37,1.6094379124341003,165,5.10594547390058,37,90,0.7781512503836436,0,1,0,NaN,1,0,0,37,90
1150928837,1,29,2760,3.367295829986474,6636,8.800264651310336,2726,93.2,1.414973347970818,0,0.8620689655172413,0,NaN,0.9876811594202899,0,0,2726,90.11005135730008
1150928839,1,13,728,2.5649493574615367,1906,7.552762084214147,728,92.88461538461539,1.146128035678238,0,1,0,NaN,1,0,0,728,93.08722527472527
1150928845,1,13,290,2.5649493574615367,637,6.456769655572163,124,85,0.7781512503836436,0,0.38461538461538464,0,-0.643185493966246,0.42758620689655175,0,0,124,81.04838709677419
1150928855,1,218,12144,5.384495062789089,2686,7.895808377083183,6673,87.90492957746478,2.155336037465062,0,0.6513761467889908,0,-0.9811406622327254,0.5494894598155468,0,0,6673,89.64895848943503
1150928857,1,133,4909,4.890349128221754,2630,7.874739125171811,2374,90.65555555555555,1.6532125137753437,0.3010299956639812,0.3308270676691729,0.007518796992481203,-0.46146994585405177,0.48034222855978814,0.003259319617029945,16,2358,91.31718618365628
1150928879,1,972,62308,6.879355804460439,8476,9.04499391938819,7695,86.38187372708758,2.69196510276736,0,0.5051440329218106,0,0.10028284987982,0.12349939012646852,0,0,7695,85.06283300844704
1150928881,0,0,0,-Inf,114,4.736198448394496,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1150928883,1,178,45260,5.181783550292085,6384,8.761550139129644,22060,93.01415094339623,2.0253058652647704,0.3010299956639812,0.5898876404494382,0.0056179775280898875,-0.5310391551315969,0.4873398144056562,6.628369421122404e-5,3,22057,91.45768359020852
1150928885,1,13,1064,2.5649493574615367,442,6.091309882077698,1064,90.38461538461539,1.146128035678238,0,1,0,NaN,1,0,0,1064,89.02725563909775
1150928887,1,54,1528,3.9889840465642745,2474,7.813591552952433,1251,75.953125,1.4313637641589874,0.8450980400142568,0.48148148148148145,0.1111111111111111,1.86572883020241,0.8134816753926701,0.005235602094240838,8,1243,73.97082334132693
1150928891,1,170,4822,5.135798437050262,2133,7.665284718471351,2471,89.9780701754386,2.0170333392987803,1.0791812460476249,0.6058823529411764,0.06470588235294118,1.6072047248862547,0.44006636250518455,0.07237660721692243,349,2122,81.44475920679886
1150928895,1,74,663,4.30406509320417,618,6.42648845745769,603,81.18253968253968,1.806179973983887,0,0.8513513513513513,0,1.466395129124681,0.9095022624434389,0,0,603,85.5514096185738
1150928913,1,579,3926,6.361302477572996,3776,8.236420527265391,3135,88.54305283757338,2.7024305364455254,0.9542425094393249,0.8687392055267703,0.013816925734024179,0.4999717413801702,0.7804381049414162,0.018084564442180335,71,3064,88.55263157894737
1150928917,1,41,687,3.713572066704308,612,6.416732282512326,402,85.60606060606061,1.505149978319906,0.47712125471966244,0.7560975609756098,0.04878048780487805,2.04088686878444,0.5240174672489083,0.0611353711790393,42,360,86.18159203980099
1150928919,1,125,18405,4.8283137373023015,3521,8.166500319155052,16014,79.25520833333333,1.9395192526186185,1.0413926851582251,0.688,0.08,1.6737927189148447,0.7271393643031785,0.14295028524857376,2631,13383,75.18892843761708
1150928921,1,2,12,0.6931471805599453,236,5.4638318050256105,12,95,0.47712125471966244,0,1,0,-0.720045061591397,1,0,0,12,93.33333333333333
1150928923,1,104,570,4.6443908991413725,2151,7.67368812926773,451,88.05555555555556,1.9590413923210936,0,0.8653846153846154,0,NaN,0.7912280701754386,0,0,451,87.39467849223946
