caseid,totalnewsbinary,totalnewscount,totalnewsduration,log_news,totalvisits,log_total,total_news_score_duration,Average_domain_NewsG_Score_dv,Count_Reliable_NewsG_Score_dv,Count_Unreliable_NewsG_Score_dv,Prop_Reliable_NewsG_Score_dv,Prop_Unreliable_NewsG_Score_dv,partisanship_news_diet_dv,Prop_Reliable_NewsG_Score_dv_dur,Prop_Unreliable_NewsG_Score_dv_dur,Count_Unreliable_NewsG_Score_dv_dur,Count_Reliable_NewsG_Score_dv_dur,Average_domain_NewsG_Score_dv_dur
1151616461,1,171,3332,5.14166355650266,2210,7.700747794511798,2076,98.34967320261438,2.187520720836463,0,0.8947368421052632,0,-0.8157853015064609,0.6230492196878752,0,0,2076,95.21074181117534
1151616463,1,180,5364,5.19295685089021,5370,8.58858318750291,1682,74.48837209302326,1.505149978319906,1.1139433523068367,0.17222222222222222,0.06666666666666667,-0.12015508335365434,0.20898583146905295,0.10458612975391499,561,1121,70.33263971462544
1151616471,0,0,0,-Inf,78,4.356708826689592,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151616475,1,662,96523,6.495265555937008,7960,8.982184278838428,71103,75.18004338394793,2.5921767573958667,1.8573324964312685,0.5891238670694864,0.10725075528700906,0.43760402872585347,0.6791749116790816,0.05746816820861349,5547,65556,76.57576332925474
1151616481,1,56,2027,4.02535169073515,2429,7.795234929002173,1719,70.72222222222223,1.6127838567197355,0.7781512503836436,0.7142857142857143,0.08928571428571429,2.1985644621894154,0.689195855944746,0.15885545140601876,322,1397,67.55846422338568
1151616497,1,161,2349,5.081404364984463,3973,8.287276755814599,183,96.78571428571429,0.9030899869919435,0,0.043478260869565216,0,-0.10298701385468037,0.07790549169859515,0,0,183,96.36612021857924
1151616499,1,68,2807,4.219507705176107,2508,7.827240901752812,2752,90.49242424242425,1.8260748027008264,0,0.9705882352941176,0,-0.00915148676088343,0.9804061275382971,0,0,2752,90.19803779069767
1151616501,1,197,1609,5.2832037287379885,5119,8.540714386457584,1284,89.57602339181287,2.2355284469075487,0,0.868020304568528,0,-0.9216649344117942,0.798011187072716,0,0,1284,88.27881619937695
1151616515,0,0,0,-Inf,14,2.6390573296152584,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151616523,1,43,342,3.7612001156935624,2840,7.951559331155252,247,89.07142857142857,1.5563025007672873,0,0.813953488372093,0,-0.517506684374869,0.7222222222222222,0,0,247,90.27327935222672
1151616525,1,3,83,1.0986122886681098,8733,9.074864232413733,68,90,0.3010299956639812,0,0.3333333333333333,0,NaN,0.8192771084337349,0,0,68,90
1151616529,1,69,4907,4.23410650459726,3091,8.036249942132116,4907,87.53623188405797,1.845098040014257,0,1,0,NaN,1,0,0,4907,86.1702669655594
1151616535,1,68,8994,4.219507705176107,4112,8.321664807135,7603,92.75,1.7075701760979363,0,0.7352941176470589,0,-0.20844565581331714,0.8453413386702245,0,0,7603,93.60943048796528
1151616541,1,12,1250,2.4849066497880004,3708,8.218247926685745,23,90,0.47712125471966244,0,0.16666666666666666,0,-0.447949454229901,0.0184,0,0,23,93.04347826086956
1151616547,1,45,1719,3.8066624897703196,2250,7.718685495198466,1719,90.58888888888889,1.6434526764861874,0.47712125471966244,0.9555555555555556,0.044444444444444446,-0.39467639386918546,0.8941244909831297,0.10587550901687028,182,1537,87.23327515997673
1151616561,1,150,3201,5.0106352940962555,4258,8.356554845453426,1700,89.04761904761905,2.0253058652647704,0,0.7,0,-0.556524128475181,0.5310840362386754,0,0,1700,85.47058823529412
1151616563,1,90,1184,4.499809670330265,2742,7.91644286012226,899,89.11290322580645,1.7993405494535817,0,0.6888888888888889,0,NaN,0.7592905405405406,0,0,899,88.45383759733036
1151616607,0,0,0,-Inf,329,5.796057750765372,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151616611,1,6,525,1.791759469228055,2751,7.919719760924575,417,87.5,0.7781512503836436,0,0.8333333333333334,0,NaN,0.7942857142857143,0,0,417,87.5
1151616613,1,24,1680,3.1780538303479458,799,6.683360945766275,1554,81.41304347826087,1.380211241711606,0,0.9583333333333334,0,NaN,0.925,0,0,1554,85.0933075933076
1151616623,1,2706,80776,7.903226808730733,53178,10.881400055966452,23915,87.31484962406014,2.722633922533812,0.7781512503836436,0.19475240206947525,0.0018477457501847746,0.3890170954943679,0.29576854511240963,2.971179558284639e-4,24,23891,87.50896926615096
1151616627,1,1194,63048,7.085064293952548,6767,8.819813136232225,63048,89.14572864321607,3.0773679052841563,0,1,0,-0.3671224096753687,1,0,0,63048,89.40469959396016
1151616643,1,31,10946,3.4339872044851463,324,5.780743515792329,10946,87.09677419354838,1.505149978319906,0,1,0,-0.5083874970224215,1,0,0,10946,88.20687922528778
1151616645,1,41,522,3.713572066704308,737,6.602587892189336,136,88.44594594594595,1.5797835966168101,0,0.9024390243902439,0,0.031974641227115,0.26053639846743293,0,0,136,86.28676470588235
1151616649,1,31,391,3.4339872044851463,1536,7.336936913707618,28,100,0.3010299956639812,0,0.03225806451612903,0,NaN,0.07161125319693094,0,0,28,100
1151616657,1,117,4104,4.762173934797756,1968,7.584773077612199,4071,87.68859649122807,2.0530784434834195,0.47712125471966244,0.9572649572649573,0.017094017094017096,-0.33735228131357003,0.9902534113060428,0.001705653021442495,7,4064,88.59715057725374
1151616667,1,341,10891,5.831882477283517,3493,8.158516244806831,10604,90.69791666666667,2.5276299008713385,0,0.9853372434017595,0,-0.1786230589394679,0.9736479662106327,0,0,10604,90.25004715201811
1151616673,1,168,3040,5.123963979403259,2289,7.735870319952567,1395,87.03061224489795,1.6989700043360187,0,0.2916666666666667,0,1.16270678996681,0.4588815789473684,0,0,1395,85.30681003584229
1151616681,1,699,36937,6.54965074223381,5883,8.679822114864455,34788,88.30697674418604,2.807535028068853,0.6989700043360189,0.9170243204577968,0.005722460658082976,-0.6213860713030044,0.9399788829628828,0.001840972466632374,68,34720,88.84718868575371
1151616693,1,3,11,1.0986122886681098,25,3.2188758248682006,11,90,0.6020599913279624,0,1,0,NaN,1,0,0,11,90
1151616701,1,379,3947,5.937536205082426,7511,8.924123891686012,3331,89.21364985163204,2.5289167002776547,0,0.8891820580474934,0,NaN,0.843932100329364,0,0,3331,88.90498348844191
1151616709,1,288,43347,5.662960480135946,3136,8.0507033814703,35328,89.12551440329219,2.387389826338729,0,0.84375,0,-0.04488587967383772,0.8150044985812167,0,0,35328,91.11868772644928
1151616717,1,522,7528,6.257667587882639,8516,9.049702026013371,2481,88.83403361344538,2.376576957056512,0.3010299956639812,0.4540229885057471,0.0019157088122605363,0.4304710406170859,0.3294367693942614,1.3283740701381508e-4,1,2480,89.11225312374043
1151616721,1,298,12224,5.697093486505405,1533,7.334981878871814,11578,88.16539923954373,2.4216039268698313,0,0.8825503355704698,0,-0.314309745902203,0.9471531413612565,0,0,11578,89.23885817930558
1151616737,1,23,2381,3.1354942159291497,881,6.78105762593618,2148,84.52777777777777,1.2787536009528289,0,0.782608695652174,0,1.052213990391493,0.9021419571608568,0,0,2148,84.96066108007449
1151616743,0,0,0,-Inf,2082,7.641084249174914,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151616753,1,2633,120590,7.87587915949631,10473,9.256555795773146,120590,88.1788834029624,3.420615770625765,0,1,0,NaN,1,0,0,120590,87.93318268513144
1151616757,1,26476,852920,10.183993941238814,55173,10.91822898216709,852780,87.98802417831507,4.422770348036467,0,0.9997733796646019,0,-0.54114348773924,0.9998358579937157,0,0,852780,87.25491627383381
1151616761,1,39,382,3.6635616461296463,1824,7.508787170634276,141,90.48387096774194,1.505149978319906,0,0.7948717948717948,0,-0.273270297198875,0.36910994764397903,0,0,141,90.53191489361703
1151616763,1,165,5943,5.10594547390058,1657,7.4127640174265625,5910,94.25465838509317,2.2041199826559246,0.47712125471966244,0.9636363636363636,0.012121212121212121,0.5896508290940385,0.977957260642773,0.016489988221436984,98,5812,93.33248730964468
1151616779,1,208,1542,5.337538079701318,3314,8.105911197986508,1532,89.81463414634146,2.311753861055754,0.3010299956639812,0.9807692307692307,0.004807692307692308,-0.8378311225967038,0.9922178988326849,0.0012970168612191958,2,1530,89.95039164490862
1151616787,1,612,102550,6.416732282512326,6359,8.757626411267408,20479,90.82,2.093421685162235,0.47712125471966244,0.20098039215686275,0.0032679738562091504,-0.12102682186025224,0.1983130180399805,0.0013846903949293029,142,20337,92.74146686849944
1151616797,1,4,24,1.3862943611198906,166,5.111987788356544,24,90,0.6989700043360189,0,1,0,NaN,1,0,0,24,90
1151616799,1,192,8393,5.2574953720277815,4048,8.305978210967302,7046,84.61486486486487,2.164352855784437,0.6020599913279624,0.7552083333333334,0.015625,0.05606324917150424,0.8272369832002859,0.012272131538186584,103,6943,86.54144195288107
1151616809,1,24,224,3.1780538303479458,4196,8.341886969516187,54,73.33333333333333,0.6020599913279624,0,0.125,0,NaN,0.24107142857142858,0,0,54,74.9074074074074
1151616811,1,405,12194,6.003887067106539,8003,8.987571750367046,11739,87.4933155080214,2.574031267727719,0,0.9234567901234568,0,0.485440444295007,0.9626865671641791,0,0,11739,87.52023170627822
1151616821,1,55,3792,4.007333185232471,1217,7.104144092987527,3792,89.21818181818182,1.7403626894942439,0.3010299956639812,0.9818181818181818,0.01818181818181818,NaN,0.9375,0.0625,237,3555,87.3125
1151616825,1,164,13267,5.099866427824199,1767,7.4770384723196965,323,90.52631578947368,2.060697840353612,0,0.6951219512195121,0,-0.15744276144239328,0.024346121956734756,0,0,323,90.88235294117646
1151616827,1,5,53,1.6094379124341003,437,6.07993319509559,36,87.5,0.47712125471966244,0,0.4,0,NaN,0.6792452830188679,0,0,36,87.5
1151616837,1,856,79442,6.752270376141742,7160,8.87626525995469,35737,95.009009009009,2.5211380837040362,0.47712125471966244,0.3866822429906542,0.002336448598130841,2.1495170941413644,0.44796203519548855,0.0018881699856499081,150,35587,95.49389987967652
1151616843,1,354,5197,5.869296913133774,4055,8.307705966549513,3568,72.2516339869281,2.3521825181113627,1.919078092376074,0.632768361581921,0.23163841807909605,1.535485494291513,0.4331345006734655,0.25341543197998845,1317,2251,68.2949831838565
1151616849,1,35,3752,3.5553480614894135,814,6.70196036600254,362,87.27272727272727,1.0791812460476249,0,0.3142857142857143,0,-0.408785353573776,0.0964818763326226,0,0,362,87.21685082872928
1151616851,1,67,5066,4.204692619390966,2416,7.789868559054706,3705,94.25,1.7075701760979363,0,0.746268656716418,0,-0.408785353573776,0.7313462297670746,0,0,3705,96.00877192982456
1151616855,1,12,395,2.4849066497880004,2069,7.634820677745543,284,78.92857142857143,0.9030899869919435,0,0.5833333333333334,0,NaN,0.7189873417721518,0,0,284,81.42605633802818
1151616861,1,345,1779,5.84354441703136,6541,8.785845337961213,1559,86.87577639751552,2.509202522331103,0,0.9333333333333333,0,1.447149780198135,0.8763350196739741,0,0,1559,87.90057729313662
1151616873,1,202,2356,5.308267697401205,10396,9.249176395761381,1476,88.12080536912751,2.1760912590556813,0,0.7376237623762376,0,-0.705321351841056,0.6264855687606112,0,0,1476,87.8099593495935
1151616875,1,552,144423,6.313548046277095,7628,8.93958096672031,4154,90,1.7075701760979363,0,0.09057971014492754,0,NaN,0.02876273169785976,0,0,4154,90
1151616883,1,67,2562,4.204692619390966,1444,7.275172319452771,2562,87.68656716417911,1.8325089127062364,0,1,0,NaN,1,0,0,2562,87.73419203747072
1151616895,1,2,36,0.6931471805599453,30,3.4011973816621555,36,85,0.47712125471966244,0,1,0,-0.502236791352541,1,0,0,36,99.16666666666667
1151616899,1,57,2973,4.04305126783455,2661,7.886457270977689,2852,58.84,1,1.6232492903979006,0.15789473684210525,0.7192982456140351,-0.958784136487599,0.07097208207198116,0.8883282879246552,2641,211,54.865708274894814
1151616913,1,23,127,3.1354942159291497,462,6.135564891081739,106,90.375,1.3222192947339193,0,0.8695652173913043,0,0.440085650624732,0.8346456692913385,0,0,106,90.07075471698113
1151616919,1,430,15663,6.063785208687608,1966,7.583756300707112,6003,79.63214285714285,2.1367205671564067,0.6989700043360189,0.31627906976744186,0.009302325581395349,1.336185110433519,0.37055481070037666,0.012705101193896444,199,5804,80.17741129435282
1151616921,0,0,0,-Inf,275,5.616771097666572,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151616939,1,269,10260,5.594711379601839,2525,7.83399634170946,8575,35.49387755102041,1.0413926851582251,2.3729120029701067,0.03717472118959108,0.8736059479553904,1.5349408713956827,0.049707602339181284,0.7860623781676414,8065,510,36.05416909620991
1151616947,1,170,751,5.135798437050262,1520,7.326465613840322,689,91.09756097560975,2.2174839442139063,0,0.9647058823529412,0,-0.742331280446002,0.9174434087882823,0,0,689,91.18650217706822
1151616955,1,18,481,2.8903717578961645,3856,8.257385655730436,481,90.27777777777777,1.2787536009528289,0,1,0,NaN,1,0,0,481,90.32224532224532
1151616967,1,481,20677,6.175867270105761,1986,7.593877844605118,9282,95.67484662576688,2.214843848047698,0,0.3388773388773389,0,-0.27321914164662703,0.4489045799680805,0,0,9282,96.52391725921137
1151616969,1,83,2398,4.418840607796598,3085,8.034306936339489,2398,87.83132530120481,1.9242792860618816,0,1,0,-1.4317330125049,1,0,0,2398,88.28919933277732
1151616971,1,4,74,1.3862943611198906,62,4.127134385045092,71,90,0.6020599913279624,0,0.75,0,NaN,0.9594594594594594,0,0,71,90
1151616973,1,1462,291935,7.2875606403097235,8130,9.003316202541857,23508,91.2572463768116,2.4424797690644486,0,0.18878248974008208,0,-0.10871988040985335,0.08052477435045473,0,0,23508,92.51773864216437
1151616977,1,453,76343,6.115892125483034,9020,9.10719961305667,24938,95.12628865979381,2.287801729930226,0.3010299956639812,0.4260485651214128,0.002207505518763797,-0.676605281041662,0.3265787302044719,7.859266730414053e-5,6,24932,95.58813858368754
1151616983,1,103,718,4.634728988229636,3603,8.189522110748094,447,90.2536231884058,1.845098040014257,0,0.6699029126213593,0,0.273822372932567,0.6225626740947076,0,0,447,90.8165548098434
1151616987,1,435,64167,6.075346031088684,5342,8.583355393669907,55243,94.95194805194805,2.583198773968623,0.6020599913279624,0.8781609195402299,0.006896551724137931,-0.44356621286534337,0.8528527124534419,0.00807268533669955,518,54725,95.79393769346342
1151616993,1,18,246,2.8903717578961645,2413,7.7886260656250315,23,79.64285714285714,0.9030899869919435,0,0.3888888888888889,0,1.34051385804251,0.09349593495934959,0,0,23,77.71739130434783
1151616997,1,246,15569,5.5053315359323625,5278,8.57130251706327,13674,98.44527363184079,2.305351369446624,0,0.8170731707317073,0,-0.4880968223586091,0.878283769028197,0,0,13674,98.74140704987568
1151617001,1,31,3433,3.4339872044851463,794,6.677083461247136,3356,68.96551724137932,1.3617278360175928,0.9030899869919435,0.7096774193548387,0.22580645161290322,0.566072637664235,0.8295951063210021,0.1479755316050102,508,2848,74.62559594755662
1151617011,1,196,7091,5.278114659230517,2762,7.923710333969238,3867,91.26190476190476,2.0253058652647704,0,0.5357142857142857,0,-0.18033682753416191,0.5453391623184318,0,0,3867,92.82841996379622
1151617017,1,252,100379,5.529429087511423,2300,7.7406644019172415,99048,90.10041841004184,2.380211241711606,0,0.9484126984126984,0,-0.2404162680533579,0.9867402544356887,0,0,99048,89.65210302075761
1151617021,1,39,2291,3.6635616461296463,4551,8.423102268016642,2285,82.9342105263158,1.5185139398778875,0.8450980400142568,0.8205128205128205,0.15384615384615385,0.4619095637430488,0.8123090353557398,0.18507202095154954,424,1861,80.79693654266958
1151617023,1,220,28091,5.393627546352362,1057,6.963189985870238,28034,90.19859813084112,2.3324384599156054,0,0.9727272727272728,0,-1.3125157857509768,0.997970880353138,0,0,28034,88.08464721409717
1151617025,1,292,39302,5.676753802268282,3704,8.21716859576607,5088,85.16030534351145,2.1172712956557644,0.3010299956639812,0.4452054794520548,0.003424657534246575,-0.0026307780644676164,0.12584601292555087,0.003613047682051804,142,4946,90.22965801886792
1151617031,1,466,83208,6.1441856341256456,8065,8.99528899055931,13881,92.66071428571429,1.462397997898956,0,0.060085836909871244,0,-0.306568005519237,0.16682290164407268,0,0,13881,84.78099560550393
1151617033,1,2,2,0.6931471805599453,8,2.0794415416798357,2,90,0.47712125471966244,0,1,0,NaN,1,0,0,2,90
1151617039,1,454,13517,6.118097198041348,2874,7.96346006663897,13309,73.98542600896862,2.649334858712142,0.3010299956639812,0.9801762114537445,0.0022026431718061676,1.436198852272626,0.9844640082858622,1.4796182584893096e-4,2,13307,72.09779096851754
1151617043,1,426,30852,6.054439346269371,15208,9.629576884168266,3832,80.5171568627451,2.2671717284030137,1.3222192947339193,0.431924882629108,0.046948356807511735,0.4101400669377102,0.1167185271619344,0.007487359004278491,231,3601,81.7124217118998
1151617049,1,886,7428,6.786716950605081,9010,9.106090350602384,6834,89.63226205191594,2.906335041805091,0.6989700043360189,0.9085778781038375,0.004514672686230248,-0.9350199368329725,0.9182821755519656,0.0017501346257404416,13,6821,90.28643546971027
1151617053,1,8148,45893,9.005527777346696,42341,10.65351116273777,45121,88.51691659437353,3.9068197154665456,0.3010299956639812,0.9901816396661758,1.2272950417280314e-4,-0.6045925229551014,0.9831782624801167,0,0,45121,87.80321801378516
1151617055,1,373,8098,5.921578419643816,3942,8.279443487712665,943,83.28488372093024,1.9294189257142926,0.47712125471966244,0.225201072386059,0.005361930294906166,NaN,0.10125957026426279,0.015188935539639417,123,820,73.6373276776246
1151617071,0,0,0,-Inf,8,2.0794415416798357,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151617079,1,8,272,2.0794415416798357,1970,7.585788821732034,203,90.83333333333333,0.8450980400142568,0,0.75,0,-1.33473235625814,0.7463235294117647,0,0,203,92.53694581280789
1151617095,1,553,28357,6.315358001522335,2047,7.624130585661289,12531,87.65789473684211,2.530199698203082,0.6989700043360189,0.6112115732368897,0.007233273056057866,-0.5187842737061762,0.43364953979617027,0.00825193074020524,234,12297,87.13462612720453
1151617105,1,6,347,1.791759469228055,99,4.59511985013459,9,100,0.47712125471966244,0,0.3333333333333333,0,NaN,0.025936599423631124,0,0,9,100
1151617113,1,1151,362361,7.048386408721883,4695,8.454253391642363,318240,90.28920454545455,2.9449759084120477,0,0.7645525629887054,0,-0.30815385809477297,0.8782402079694007,0,0,318240,90.56390302916039
1151617115,1,279,1898,5.631211781821365,6551,8.787372988731876,1793,89.59961685823755,2.416640507338281,0.3010299956639812,0.931899641577061,0.0035842293906810036,1.3900450157434878,0.9425711275026344,0.002107481559536354,4,1789,89.45454545454545
1151617117,1,38,2812,3.6375861597263857,2862,7.959275960116396,2812,98.48684210526316,1.591064607026499,0,1,0,-0.6246670049637081,1,0,0,2812,98.64064722617354
1151617119,1,98,3982,4.584967478670572,949,6.855408798609928,3969,98.6340206185567,1.9912260756924949,0,0.9897959183673469,0,-0.7575023221657919,0.9967353088900051,0,0,3969,98.70748299319727
1151617127,1,194,4772,5.267858159063328,7915,8.976514972315112,1464,87.703125,1.4913616938342726,0.47712125471966244,0.15463917525773196,0.010309278350515464,-0.408785353573776,0.2541911148365465,0.052598491198658844,251,1213,81.98053278688525
1151617139,1,13,3805,2.5649493574615367,996,6.903747257584598,3488,90.22727272727273,1.0791812460476249,0,0.8461538461538461,0,-0.185678707140493,0.916688567674113,0,0,3488,82.38245412844037
1151617151,1,525,135981,6.263398262591624,5428,8.59932602095476,132430,88.78982725527831,2.7168377232995247,0.3010299956639812,0.9904761904761905,0.0019047619047619048,-0.13594252331220752,0.9734374655282724,4.4859208271743847e-4,61,132369,89.63967378992676
1151617155,1,3,44,1.0986122886681098,78,4.356708826689592,44,87.5,0.6020599913279624,0,1,0,NaN,1,0,0,44,87.5
1151617161,0,0,0,-Inf,119,4.77912349311153,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151617163,1,362,13823,5.8916442118257715,2868,7.961370201719511,2240,92.22727272727273,1.7481880270062005,0,0.15193370165745856,0,0.09711452849095703,0.1620487593141865,0,0,2240,92.90401785714286
1151617177,0,0,0,-Inf,71,4.2626798770413155,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151617185,1,354,2022,5.869296913133774,11971,9.39024233725137,950,86.85567010309278,2.290034611362518,0,0.5480225988700564,0,-0.273270297198875,0.4698318496538081,0,0,950,85.9921052631579
1151617187,1,136,4878,4.912654885736052,7659,8.943636705909594,3800,61.74742268041237,1.5563025007672873,1.7993405494535817,0.25735294117647056,0.45588235294117646,-0.8307109658476672,0.27593275932759326,0.5030750307503075,2454,1346,60.808157894736844
1151617191,1,15,926,2.70805020110221,2422,7.792348924113037,921,92.3076923076923,1.146128035678238,0,0.8666666666666667,0,NaN,0.9946004319654428,0,0,921,90.99348534201954
1151617209,1,1249,56135,7.130098510125578,7018,8.85623355614316,24036,86.30221811460258,2.7331972651065692,0.3010299956639812,0.4323458767013611,8.006405124099279e-4,-0.02333209314113557,0.42648971230070365,0.00169234880199519,95,23941,86.48826759860209
1151617213,1,194,6229,5.267858159063328,3727,8.223358899479258,483,92.14285714285714,0.9030899869919435,0,0.03608247422680412,0,0.440085650624732,0.0775405362016375,0,0,483,94.68426501035196
1151617221,1,472,19879,6.156978985585555,6325,8.752265313595721,13524,90.15708812260536,2.416640507338281,0.3010299956639812,0.5508474576271186,0.00211864406779661,0.11869010698732939,0.66939986920871275,0.010916042054429297,217,13307,90.2625702454895
1151617223,1,106,661,4.663439094112067,991,6.898714534329988,481,90.71505376344086,1.9731278535996986,0,0.8773584905660378,0,-0.21945536124883214,0.7276853252647504,0,0,481,90.2006237006237
1151617227,1,3,195,1.0986122886681098,1026,6.933423025730715,195,91.66666666666667,0.6020599913279624,0,1,0,-0.5644152075825866,1,0,0,195,93.97435897435898
1151617229,1,321,33991,5.771441123130016,11054,9.310547632393208,10612,73.1830985915493,2.1522883443830563,0.3010299956639812,0.4392523364485981,0.003115264797507788,1.424790311220907,0.3119355123415022,2.647759701097349e-4,9,10603,73.26323972860912
1151617245,1,220,3512,5.393627546352362,3462,8.149601735736155,2764,91.43401015228426,2.296665190261531,0,0.8954545454545455,0,NaN,0.7870159453302962,0,0,2764,89.5757959479016
1151617251,1,9,36,2.1972245773362196,221,5.3981627015177525,36,90,1,0,1,0,NaN,1,0,0,36,90
1151617255,1,785,153955,6.665683717782408,2103,7.6511201757027,107265,84.44563662374821,2.845098040014257,0,0.8904458598726115,0,-0.42174913075096127,0.6967295638335878,0,0,107265,86.2103435416958
1151617257,1,609,121639,6.411818267709897,2076,7.638198244285779,118990,94.38971807628523,2.751279103983342,1.6127838567197355,0.9244663382594417,0.06568144499178982,-0.5941471459070191,0.9237580052450283,0.05446443985892682,6625,112365,95.2922388436003
1151617269,1,836,31809,6.728628613084702,4442,8.398860004454372,20964,93.98373287671232,2.7664128471123997,0.3010299956639812,0.6973684210526315,0.0011961722488038277,-0.7436417536486754,0.6576440630010374,0.0014146939545411675,45,20919,94.1779002098836
1151617283,1,29,10192,3.367295829986474,123,4.812184355372417,10163,94.23076923076923,1.4313637641589874,0,0.896551724137931,0,-0.35582420971370515,0.9971546310832025,0,0,10163,93.68198366624028
1151617307,1,315,34223,5.752572638825633,15518,9.649755919453895,713,85.5952380952381,1.3424226808222062,0,0.06666666666666667,0,-0.720045061591397,0.02083394208573182,0,0,713,84.62482468443197
1151617317,1,658,50600,6.489204931325317,5279,8.571491964823617,830,98.22916666666667,1.3979400086720377,0,0.0364741641337386,0,0.05479943137196447,0.016403162055335967,0,0,830,98.30722891566265
1151617319,1,2363,49405,7.767687277186908,3225,8.078688229229872,5496,92.88148148148149,2.130333768495006,0.3010299956639812,0.05670757511637749,4.2319085907744394e-4,-0.386595156858771,0.11047464831494788,7.691529197449651e-4,38,5458,91.41448326055313
1151617323,1,24,6297,3.1780538303479458,597,6.391917113392602,6230,89.52272727272727,1.3424226808222062,0.3010299956639812,0.875,0.041666666666666664,-1.3391751148575635,0.9893600127044624,0,0,6230,88.70706260032102
1151617327,1,136,7859,4.912654885736052,2690,7.897296472595885,6481,83.9,2.037426497940624,0.9030899869919435,0.7941176470588235,0.051470588235294115,1.9451036209360653,0.7934851762310726,0.03117444967553124,245,6236,81.88744020984416
1151617329,1,105,1485,4.653960350157523,16356,9.702350081484532,270,93.76829268292683,1.6232492903979006,0,0.3904761904761905,0,-0.3220218358923769,0.18181818181818182,0,0,270,94.97037037037038
1151617339,1,132,5555,4.882801922586371,4253,8.355379895253634,5139,85.81818181818181,2.0718820073061255,0.6989700043360189,0.8863636363636364,0.030303030303030304,0.031668624756062747,0.9000900090009001,0.025022502250225023,139,5000,83.83508464681844
1151617345,1,1177,44008,7.0707241072602764,15319,9.636849167012697,18965,93.14668769716089,2.4913616938342726,0.9542425094393249,0.2625318606627018,0.006796941376380629,-0.3489091723587879,0.42274131976004364,0.008203053990183604,361,18604,96.40464012654891
1151617355,1,411,35947,6.018593214496234,4590,8.431635303054591,35462,84.89526184538653,2.5477747053878224,1.6989700043360187,0.8564476885644768,0.1192214111922141,-0.37874679848994647,0.9515954043452861,0.03491251008429076,1255,34207,87.50750098697198
1151617361,1,562,13456,6.331501849893691,3487,8.156797046675651,11918,86.65566037735849,2.6180480967120925,1.0413926851582251,0.7366548042704626,0.017793594306049824,0.7952759128658292,0.8810939357907254,0.004607609988109393,62,11856,87.48137271354254
1151617363,1,707,8038,6.561030665896573,30999,10.341710224882465,794,93.06306306306307,2.0492180226701815,0,0.157001414427157,0,NaN,0.09878079124160238,0,0,794,93.33123425692695
1151617383,1,427,4287,6.056784013228625,3014,8.01102337918644,4160,90.02398081534773,2.621176281775035,0,0.9765807962529274,0,NaN,0.9703755540004665,0,0,4160,90.00240384615384
1151617401,1,164,6764,5.099866427824199,5207,8.557759153162898,5656,92.70220588235294,2.1367205671564067,0,0.8292682926829268,0,-0.06596290051592014,0.8361916026020106,0,0,5656,91.68626237623762
1151617413,1,20,1087,2.995732273553991,196,5.278114659230517,17,89.16666666666667,0.8450980400142568,0,0.3,0,NaN,0.015639374425023,0,0,17,88.08823529411765
1151617423,1,714,21809,6.570882962339584,8295,9.023408202624545,3179,82.4047619047619,1.7781512503836436,0.6989700043360189,0.08263305322128851,0.0056022408963585435,0.5413937741357819,0.1331560364986932,0.01260947315328534,275,2904,79.1283422459893
1151617427,1,2425,147088,7.793586803371584,8414,9.037652264150466,46271,98.55103448275862,2.8603380065709936,0.3010299956639812,0.29855670103092785,4.123711340206186e-4,0.558772983439156,0.3144240182747743,1.563689763950832e-4,23,46248,99.0722590823626
1151617433,1,43,3333,3.7612001156935624,655,6.484635235635252,3333,88.83720930232558,1.6434526764861874,0,1,0,-0.0694465006852936,1,0,0,3333,88.41959195919591
1151617443,1,37,1376,3.6109179126442243,2483,7.817222785508166,1189,87.98076923076923,1.414973347970818,0.3010299956639812,0.6756756756756757,0.02702702702702703,-0.034782551558912016,0.7427325581395349,0.12136627906976744,167,1022,82.28132884777123
1151617461,1,6,154,1.791759469228055,401,5.993961427306569,26,95,0.3010299956639812,0,0.16666666666666666,0,NaN,0.16883116883116883,0,0,26,95
1151617465,1,1053,309646,6.959398512133975,4807,8.47782846789396,190049,70.51241534988714,2.946452265013073,0.6020599913279624,0.8385565052231719,0.002849002849002849,1.4295117273086806,0.6124671398952352,0.0012950272246371663,401,189648,70.42582439265664
1151617467,1,31,313,3.4339872044851463,1400,7.24422751560335,222,90.45454545454545,1.3617278360175928,0,0.7096774193548387,0,-0.607989640471067,0.7092651757188498,0,0,222,94.54954954954955
1151617469,1,281,4783,5.638354669333745,2241,7.714677473800927,4157,87.7122641509434,2.3283796034387376,0,0.7544483985765125,0,-0.447949454229901,0.8691197992891491,0,0,4157,88.22167428433967
