caseid,totalnewsbinary,totalnewscount,totalnewsduration,log_news,totalvisits,log_total,total_news_score_duration,Average_domain_NewsG_Score,Count_Reliable_NewsG_Score,Count_Unreliable_NewsG_Score,Prop_Reliable_NewsG_Score,Prop_Unreliable_NewsG_Score,partisanship_news_diet,Prop_Reliable_NewsG_Score_dur,Prop_Unreliable_NewsG_Score_dur,Count_Unreliable_NewsG_Score_dur,Count_Reliable_NewsG_Score_dur,Average_domain_NewsG_Score_dur
1150928475,1,92,203,4.5217885770490405,1295,7.166265974133638,190,90.54597701149426,1.9444826721501687,0,0.9456521739130435,0,-1.1250818473468696,0.9359605911330049,0,0,190,91.73684210526316
1150928479,1,109,6492,4.6913478822291435,4206,8.344267356262645,5777,74.58974358974359,1.6989700043360187,1.4771212547196624,0.44954128440366975,0.26605504587155965,-0.958784136487599,0.5602279728897104,0.32963647566235366,2140,3637,73.71646183140038
1150928485,1,25,953,3.2188758248682006,1075,6.980075940561763,953,92.4,1.414973347970818,0,1,0,NaN,1,0,0,953,89.10807974816369
1150928505,1,9561,366206,9.165447603085447,19289,9.86729026422424,365930,87.91428571428571,3.9802761410778404,0,0.9993724505804832,0,-0.8883907578288818,0.9992463258384625,0,0,365930,88.53108927937038
1150928507,1,178,7606,5.181783550292085,2892,7.969703583278656,7445,89.1686046511628,2.2380461031287955,0,0.9662921348314607,0,0.5172348514284825,0.9788325006573757,0,0,7445,90.51061114842176
1150928515,1,8,32,2.0794415416798357,1410,7.251344983372214,3,100,0.6020599913279624,0,0.375,0,NaN,0.09375,0,0,3,100
1150928521,1,435,19685,6.075346031088684,4969,8.51097389160232,8403,85.27979274611398,2.247973266361807,1.255272505103306,0.4045977011494253,0.03908045977011494,-0.7386242735193921,0.39954279908559814,0.02733045466090932,538,7865,85.2553849815542
1150928523,1,4,96,1.3862943611198906,2101,7.650168700845001,4,100,0.3010299956639812,0,0.25,0,NaN,0.041666666666666664,0,0,4,100
1150928525,1,334,4510,5.811140992976701,4319,8.3707791729607,4414,81.90923076923077,2.4099331233312946,1.845098040014257,0.7664670658682635,0.20658682634730538,-0.958784136487599,0.8496674057649667,0.12904656319290467,582,3832,84.83325781603988
1150928529,1,43,4009,3.7612001156935624,1561,7.353081920515432,3862,87.5,1.5797835966168101,0.3010299956639812,0.8604651162790697,0.023255813953488372,2.55838067595341,0.875031179845348,0.08830132202544276,354,3508,84.6976954945624
1150928531,1,5433,83979,8.600246746551523,35414,10.474862501166163,80896,89.48316062176166,3.732715340349993,0.3010299956639812,0.9944781888459415,1.8406037180195104e-4,-1.0102266037683323,0.963276533419069,1.1907738839471772e-5,1,80895,92.60549965387658
1150928533,1,28,2462,3.332204510175204,1617,7.388327859577107,1917,86.19565217391305,1.380211241711606,0,0.8214285714285714,0,-1.7503425341852,0.7786352558895208,0,0,1917,93.12728221178925
1150928535,1,29,3427,3.367295829986474,834,6.726233402358747,3413,88.10714285714286,1.462397997898956,0,0.9655172413793104,0,NaN,0.995914794280712,0,0,3413,88.4975095224143
1150928539,1,13,721,2.5649493574615367,1338,7.198931240688173,721,91.73076923076923,1.146128035678238,0,1,0,NaN,1,0,0,721,88.9389736477115
1150928541,1,150,7179,5.0106352940962555,5049,8.526945482858915,7054,87.38214285714285,2.1367205671564067,0.6989700043360189,0.9066666666666666,0.02666666666666667,0.153662824931329,0.9467892464131494,0.03579885777963505,257,6797,88.39020413949532
1150928549,1,25,1648,3.2188758248682006,170,5.135798437050262,1648,88.5,1.414973347970818,0,1,0,NaN,1,0,0,1648,87.62894417475728
1150928551,1,21,1149,3.044522437723423,1344,7.203405521083095,1149,93.54761904761905,1.3424226808222062,0,1,0,-0.050117193983862635,1,0,0,1149,92.67232375979113
1150928555,1,1662,16896,7.415776975415394,10572,9.26596427572418,5249,88.30522306855278,2.9618954736678504,0.6989700043360189,0.5505415162454874,0.0024067388688327317,NaN,0.31007339015151514,5.918560606060606e-4,10,5239,87.69432272813869
1150928563,1,222,13322,5.402677381872279,2920,7.979338895262328,13137,29.788990825688074,0.3010299956639812,2.3384564936046046,0.0045045045045045045,0.9774774774774775,1.61169327183918,0.002402041735475154,0.9837111544813091,13105,32,29.653459693994062
1150928565,1,399,17098,5.988961416889864,5355,8.585785982881848,11177,85.43392070484582,2.2810333672477277,1.5797835966168101,0.47619047619047616,0.09273182957393483,-0.31181739995578595,0.6248099192888057,0.028892268101532344,494,10683,91.62387044824193
1150928567,1,201,8187,5.303304908059076,2962,7.993619994827744,6177,85.33227848101266,2.2013971243204513,0,0.7860696517412935,0,NaN,0.7544888237449615,0,0,6177,85.84345151367978
1150928569,1,32,2132,3.4657359027997265,790,6.672032945461067,2132,91.640625,1.5185139398778875,0,1,0,-0.3413214844912843,1,0,0,2132,91.75656660412758
1150928587,1,250,5568,5.521460917862246,3418,8.136810863675537,4821,88.57073170731708,2.3138672203691533,0,0.82,0,-0.006579888514102838,0.8658405172413793,0,0,4821,89.4443061605476
1150928589,1,50,511,3.912023005428146,1216,7.103322062526113,214,90.76086956521739,1.380211241711606,0,0.46,0,NaN,0.4187866927592955,0,0,214,91.6355140186916
1150928591,1,127,3498,4.844187086458591,2280,7.731930721948486,2935,80.79464285714286,1.9822712330395684,1.255272505103306,0.7480314960629921,0.13385826771653545,-1.0922679617071533,0.7835906232132647,0.05546026300743282,194,2741,88.17393526405452
1150928593,1,18,1824,2.8903717578961645,2826,7.946617563244473,1824,89.72222222222223,1.2787536009528289,0,1,0,-0.748705957504413,1,0,0,1824,90.9923245614035
1150928595,1,3,29,1.0986122886681098,320,5.768320995793772,29,92.5,0.6020599913279624,0,1,0,-0.447949454229901,1,0,0,29,96.89655172413794
1150928599,1,174,6434,5.159055299214529,3293,8.099554282376364,6061,91.64012738853503,2.1986570869544226,0,0.9022988505747126,0,0.485440444295007,0.9420267329810382,0,0,6061,92.01163174393665
1150928603,1,151,3201,5.017279836814924,2806,7.939515260662406,2375,88.4475806451613,2.0969100130080562,0,0.8211920529801324,0,NaN,0.7419556388628553,0,0,2375,88.18105263157895
1150928609,1,711,27917,6.566672429803241,7190,8.880446450715093,25926,92.90494011976048,2.821513528404773,0.8450980400142568,0.9310829817158931,0.008438818565400843,0.24952494786566168,0.9162875667156213,0.012393881864097145,346,25580,93.43539304173417
1150928613,1,335,38509,5.814130531825066,3081,8.033009498596668,37788,95.49392097264437,2.5185139398778875,0,0.982089552238806,0,-0.7122664320602496,0.9812771040535979,0,0,37788,97.66440404361173
1150928621,1,191,6280,5.25227342804663,3027,8.01532730902172,5960,88.84510869565217,2.2600713879850747,0.6020599913279624,0.9476439790575916,0.015706806282722512,-0.0077279754352978045,0.9192675159235669,0.029777070063694268,187,5773,87.48347315436241
1150928635,1,102,37112,4.624972813284271,3099,8.038834757787749,26706,47.92857142857143,1.5797835966168101,1.7403626894942439,0.3627450980392157,0.5294117647058824,1.5794909356013644,0.31391463677516707,0.4056908816555292,15056,11650,50.84218902119374
1150928639,1,270,12577,5.598421958998375,1426,7.262628600974241,4514,86.86641221374046,2.1172712956557644,0.3010299956639812,0.48148148148148145,0.003703703703703704,NaN,0.34475630118470224,0.01415281863719488,178,4336,85.58174568010634
1150928651,1,229,83226,5.43372200355424,2461,7.8083230503910555,6341,91.53571428571429,1.6334684555795864,0,0.18340611353711792,0,-0.11183692612278157,0.07619013289116382,0,0,6341,93.82463333859013
1150928653,0,0,0,-Inf,273,5.60947179518496,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1150928655,1,245,9628,5.501258210544727,18425,9.821463717057537,9504,88.21516393442623,2.387389826338729,0.3010299956639812,0.9918367346938776,0.004081632653061225,-0.276009404470283,0.9870170336518488,1.038637307852098e-4,1,9503,88.05392466329967
1150928659,1,12,3578,2.4849066497880004,922,6.826545223556594,636,89.16666666666667,0.8450980400142568,0,0.5,0,-0.556524128475181,0.1777529346003354,0,0,636,86.28930817610063
1150928665,1,34,375,3.5263605246161616,3518,8.165647925297504,155,88.125,1.1139433523068367,0,0.35294117647058826,0,NaN,0.41333333333333333,0,0,155,88.04838709677419
1150928669,1,85,26119,4.442651256490317,2357,7.7651449029361315,18792,80.9672131147541,1.7853298350107671,0.3010299956639812,0.7058823529411765,0.011764705882352941,1.3998641047450104,0.7116658371300586,0.0078104062176959305,204,18588,76.77809706257982
1150928675,1,241,2277,5.484796933490655,8221,9.014447135152134,436,85.62209302325581,1.9084850188786497,0.8450980400142568,0.33195020746887965,0.024896265560165973,-0.7016654172461536,0.16337285902503293,0.028107158541941152,64,372,81.75
1150928679,1,491,2596,6.19644412779452,4286,8.363109176033522,1837,91.41448931116389,2.622214022966295,0.6020599913279624,0.8513238289205702,0.006109979633401222,-0.14550512123769316,0.6679506933744221,0.039676425269645606,103,1734,87.70359281437126
1150928685,1,220,7120,5.393627546352362,4356,8.37930948405285,6743,83.59903381642512,2.3180633349627615,0,0.9409090909090909,0,-0.25149610759928825,0.9470505617977528,0,0,6743,84.94438677146671
1150928695,1,402,8671,5.996452088619021,2046,7.6236419465115715,7954,90.05221932114883,2.584331224367531,0,0.9527363184079602,0,-0.607989640471067,0.91731057548149,0,0,7954,90.0314307266784
1150928719,1,580,15676,6.363028103540465,4050,8.306472160100585,9220,73.16836734693878,2.5440680443502757,1.6434526764861874,0.6017241379310345,0.07413793103448275,1.543020053686687,0.5462490431232457,0.04191120183720337,657,8563,72.06654013015185
1150928727,1,67,402,4.204692619390966,4309,8.368461137615839,276,84.7439024390244,1.568201724066995,0.7781512503836436,0.5373134328358209,0.07462686567164178,-0.4441937700518066,0.40298507462686567,0.2835820895522388,114,162,71.89311594202898
1150928731,1,304,111970,5.717027701406222,3229,8.079927770758275,104077,87.78014184397163,2.4313637641589874,1.146128035678238,0.8848684210526315,0.04276315789473684,0.744539180391392,0.9124140394748593,0.01709386442797178,1914,102163,88.14765510151138
1150928733,1,15,177,2.70805020110221,759,6.63200177739563,177,87.5,1.2041199826559248,0,1,0,NaN,1,0,0,177,87.5
1150928737,1,851,32228,6.7464121285733745,8460,9.04310445260027,30768,88.28848484848484,2.9169800473203824,0,0.9694477085781433,0,-0.1202674592518762,0.9546977783294031,0,0,30768,88.65803757150286
1150928743,1,148,1172,4.997212273764115,1770,7.478734825567875,828,90.06048387096774,2.093421685162235,0.3010299956639812,0.831081081081081,0.006756756756756757,0.3566617042886897,0.7047781569965871,0.0017064846416382253,2,826,90
1150928745,1,11,440,2.3978952727983707,2566,7.850103545175582,440,88.63636363636364,1.0791812460476249,0,1,0,NaN,1,0,0,440,87.69886363636364
1150928751,0,0,0,-Inf,2825,7.946263643580541,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1150928753,1,2,99,0.6931471805599453,547,6.304448802421981,26,87.5,0.3010299956639812,0,0.5,0,NaN,0.26262626262626265,0,0,26,87.5
1150928757,1,438,10057,6.082218910376446,1969,7.585281078639126,6839,78.30294117647058,2.5185139398778875,1.0791812460476249,0.7511415525114156,0.02511415525114155,1.3971272180914,0.6630207815451924,0.017003082430148156,171,6668,73.50328995467173
1150928761,1,7,191,1.9459101490553132,962,6.8690144506657065,28,87.5,0.47712125471966244,0,0.2857142857142857,0,NaN,0.14659685863874344,0,0,28,77.67857142857143
1150928765,1,169,68373,5.1298987149230735,4941,8.50532301884575,67914,81.5060606060606,2.1583624920952498,1.3617278360175928,0.8461538461538461,0.1301775147928994,1.0389635834575326,0.9289924385356793,0.06429438521053632,4396,63518,85.27635686309155
1150928769,1,10,399,2.302585092994046,1504,7.315883504509785,399,92.75,1.0413926851582251,0,1,0,0.45093316455980337,1,0,0,399,91.99874686716792
1150928771,1,266,5428,5.583496308781699,4635,8.441391477999955,5024,89.75510204081633,2.3909351071033793,0,0.9210526315789473,0,-0.407683451345855,0.9255711127487104,0,0,5024,89.06100716560509
1150928773,1,22,1189,3.091042453358316,179,5.187385805840755,170,86.71428571428571,0.9030899869919435,0,0.3181818181818182,0,0.23589268349623782,0.14297729184188393,0,0,170,86.5264705882353
1150928781,1,90,3414,4.499809670330265,850,6.745236349484363,280,90,1.3979400086720377,0,0.26666666666666666,0,NaN,0.08201523140011717,0,0,280,90
1150928785,1,47,136,3.8501476017100584,508,6.230481447578482,116,85.73170731707317,1.568201724066995,0.7781512503836436,0.7659574468085106,0.10638297872340426,NaN,0.7720588235294118,0.08088235294117647,11,105,86.4396551724138
1150928789,1,459,123801,6.129050210060545,3734,8.225235324101668,98135,88.62148337595907,2.5599066250361124,1.4771212547196624,0.7886710239651417,0.06318082788671024,-0.6686576905045777,0.7698322307574252,0.02285118860106138,2829,95306,90.27588526010088
1150928791,1,19,392,2.9444389791664403,776,6.654152520183219,392,100,1.3010299956639813,0,1,0,NaN,1,0,0,392,100
1150928803,1,409,25095,6.013715156042802,2081,7.640603826393634,17804,87.31003039513678,2.5185139398778875,0,0.80440097799511,0,NaN,0.7094640366606894,0,0,17804,87.36070545944732
1150928807,1,569,8833,6.343880434126331,5293,8.574140471857987,1528,82.73008849557522,2.330413773349191,1.146128035678238,0.37434094903339193,0.022847100175746926,1.3514615677548845,0.16630816257217254,0.006679497339522246,59,1469,83.13547120418848
1150928811,1,5,50,1.6094379124341003,484,6.182084906716632,0,NaN,0,0,0,0,NaN,0,0,0,0,NaN
1150928815,1,34,2192,3.5263605246161616,498,6.210600077024653,2005,90.56451612903226,1.505149978319906,0,0.9117647058823529,0,NaN,0.9146897810218978,0,0,2005,90.6359102244389
1150928837,1,23,5152,3.1354942159291497,12737,9.45226642258976,5148,92.5,1.3222192947339193,0,0.8695652173913043,0,NaN,0.9992236024844721,0,0,5148,90.1068376068376
1150928839,1,49,9473,3.8918202981106265,2590,7.859413154693583,4776,90.47297297297297,1.5797835966168101,0,0.7551020408163265,0,-0.12048435830494302,0.5041697455927373,0,0,4776,91.78077889447236
1150928845,1,86,634,4.454347296253507,2032,7.616775808698373,530,92.67605633802818,1.8573324964312685,0,0.8255813953488372,0,-0.5471739587862148,0.8359621451104101,0,0,530,91.47641509433963
1150928849,1,1,46,0,77,4.343805421853684,46,100,0.3010299956639812,0,1,0,NaN,1,0,0,46,100
1150928857,1,176,6360,5.170483995038151,3548,8.17413934342947,3284,88.71969696969697,1.806179973983887,0.6020599913279624,0.35795454545454547,0.017045454545454544,-0.5343461566061878,0.4690251572327044,0.047327044025157236,301,2983,87.64342265529842
1150928865,1,14,63,2.6390573296152584,291,5.673323267171493,63,89.82142857142857,1.1760912590556813,0,1,0,NaN,1,0,0,63,89.88095238095238
1150928879,1,1431,76888,7.266128779556451,13027,9.474779405697564,4932,87.75830258302582,2.734799829588847,0,0.3787561146051712,0,-0.720045061591397,0.06414525023410675,0,0,4932,88.26946472019465
1150928881,0,0,0,-Inf,33,3.4965075614664802,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1150928883,1,194,70602,5.267858159063328,7648,8.942199454731238,49512,93.34027777777777,2.1522883443830563,0.6020599913279624,0.7268041237113402,0.015463917525773196,-0.4560223242605507,0.5923769864876349,0.10890626327866067,7689,41823,88.70812126353208
1150928885,1,45,3193,3.8066624897703196,796,6.679599185844383,3193,89.16666666666667,1.662757831681574,0,1,0,-1.4317330125049,1,0,0,3193,88.674444096461
1150928887,1,60,490,4.0943445622221,2621,7.8713112033234065,257,79.7127659574468,1.6232492903979006,0.8450980400142568,0.6833333333333333,0.1,1.71231092635485,0.4816326530612245,0.04285714285714286,21,236,74.83657587548637
1150928891,1,192,26427,5.2574953720277815,3325,8.109224953089955,26248,91.65957446808511,2.2355284469075487,1.255272505103306,0.890625,0.08854166666666667,1.4862083036501168,0.969349528890907,0.023877095394861315,631,25617,89.7038250533374
1150928895,1,56,596,4.02535169073515,1186,7.078341579557671,391,72.54716981132076,1.6812412373755872,0.8450980400142568,0.8392857142857143,0.10714285714285714,1.369541167027901,0.5654362416107382,0.09060402684563758,54,337,72.9769820971867
1150928913,1,891,7362,6.792344427470809,6223,8.736007384569218,6080,89.78615960099751,2.8998205024270964,1,0.8900112233445566,0.010101010101010102,0.46271089847493,0.8236892148872589,0.0021733224667209996,16,6064,89.47598684210526
1150928917,1,114,930,4.736198448394496,1424,7.261225091971921,549,91.33663366336634,2.0086001717619175,0,0.8859649122807017,0,-0.15969704442625512,0.5903225806451613,0,0,549,94.68123861566484
1150928919,1,205,46157,5.3230099791384085,4862,8.48920515487607,27376,78.43382352941177,2.0718820073061255,1.3010299956639813,0.5707317073170731,0.09268292682926829,1.2287269227379853,0.5309703836904478,0.06213575405680612,2868,24508,80.60069038573933
1150928921,1,18,1885,2.8903717578961645,577,6.3578422665081,48,90,1.0791812460476249,0,0.6111111111111112,0,NaN,0.02546419098143236,0,0,48,90
1150928923,1,65,722,4.174387269895637,2933,7.983781068977451,302,73.71621621621621,1.5185139398778875,0.7781512503836436,0.49230769230769234,0.07692307692307693,-1.53995243473889,0.32132963988919666,0.09695290858725762,70,232,65.36423841059603
1150928933,1,3,23,1.0986122886681098,63,4.143134726391533,23,90,0.6020599913279624,0,1,0,NaN,1,0,0,23,90
1150928937,1,388,2691,5.961005339623274,5112,8.53934599605737,2063,91.35267857142857,2.5224442335063197,0.6989700043360189,0.8556701030927835,0.010309278350515464,-0.215967116522859,0.7547380156075808,0.011891490152359718,32,2031,92.43843916626273
1150928949,1,348,4184,5.8522024797744745,7344,8.901638932300326,1619,78.37886597938144,2.2013971243204513,1.568201724066995,0.4540229885057471,0.10344827586206896,0.9874450006599126,0.3587476099426386,0.02820267686424474,118,1501,87.7856701667696
1150928951,1,470,24540,6.152732694704104,3254,8.087640287778983,20130,89.26589595375722,2.537819095073274,0.47712125471966244,0.7319148936170212,0.00425531914893617,-0.16669563269852805,0.8138141809290954,0.00647921760391198,159,19971,88.3849478390462
1150928955,1,54,786,3.9889840465642745,2791,7.934155233536322,592,90,1.662757831681574,0,0.8333333333333334,0,NaN,0.7531806615776081,0,0,592,90
1150928961,1,356,5553,5.87493073085203,2762,7.923710333969238,5233,78.77659574468085,2.5118833609788744,0.7781512503836436,0.9101123595505618,0.014044943820224719,1.3503872586183991,0.9394921663965424,0.002881325409688457,16,5217,73.89661761895663
1150928967,1,120,1962,4.787491742782046,7333,8.9001399880938,1790,88.62376237623762,2,0.47712125471966244,0.825,0.016666666666666666,1.2649854234481148,0.9113149847094801,0.0010193679918450561,2,1788,89.8645251396648
1150928977,1,42,1410,3.7376696182833684,732,6.595780513961311,1136,82.171875,1.505149978319906,0.3010299956639812,0.7380952380952381,0.023809523809523808,NaN,0.8049645390070922,7.092198581560284e-4,1,1135,94.51584507042253
1150928981,1,157,3252,5.056245805348308,963,6.870053411798126,3159,87.12820512820512,2.1702617153949575,1,0.9363057324840764,0.05732484076433121,-0.01165876481741093,0.8367158671586716,0.13468634686346864,438,2721,81.30753402975625
1150928985,1,5,69,1.6094379124341003,669,6.505784060128229,30,93.75,0.47712125471966244,0,0.4,0,-1.028729023864492,0.43478260869565216,0,0,30,97.5
1150928989,1,2125,66213,7.661527081358517,15121,9.623839785112668,13824,81.06339468302659,2.6414741105040997,1.724275869600789,0.2056470588235294,0.02447058823529412,0.43100425131647635,0.17777475722290184,0.031005995801428723,2053,11771,81.37503616898148
1150928999,0,0,0,-Inf,72,4.276666119016055,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1150929003,1,203,5221,5.313205979041787,1770,7.478734825567875,5207,90.6930693069307,2.305351369446624,0.3010299956639812,0.9901477832512315,0.0049261083743842365,-0.04504721385199334,0.9969354529783566,3.830683777054204e-4,2,5205,89.57365085461878
1150929007,1,771,5575,6.647688373563329,8368,9.032170186304704,3810,78.18416666666667,2.714329759745233,1.9242792860618816,0.6705577172503242,0.10765239948119326,1.9186373743779097,0.6591928251121076,0.0242152466367713,135,3675,83.13753280839894
1150929013,1,2301,64669,7.741099090035366,10008,9.211140052146748,63536,87.81472419928825,3.351989455435632,0,0.9769665362885702,0,-0.2077848019229567,0.9824800136077564,0,0,63536,87.66655911609166
1150929017,1,85,862,4.442651256490317,6103,8.716535732544495,179,94.25,1.6127838567197355,0,0.47058823529411764,0,0.33693059664632,0.20765661252900233,0,0,179,95.8659217877095
1150929025,1,12,244,2.4849066497880004,244,5.497168225293202,6,94,0.7781512503836436,0,0.4166666666666667,0,-0.5133560663332841,0.02459016393442623,0,0,6,92.91666666666667
1150929029,0,0,0,-Inf,404,6.0014148779611505,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1150929043,1,415,22783,6.028278520230698,2483,7.817222785508166,22627,77.88048780487804,2.6127838567197355,0.3010299956639812,0.9855421686746988,0.0024096385542168677,1.477119974177831,0.9908703858139841,0.0022824035465039724,52,22575,76.71503071551686
1150929045,1,379,2000,5.937536205082426,1849,7.522400231387125,1927,89.91935483870968,2.571708831808688,0,0.9815303430079155,0,0.0640091894232164,0.9635,0,0,1927,89.86507524649714
1150929061,1,185,11145,5.220355825078324,3028,8.01565761455734,3340,74.66363636363636,1.7160033436347992,0.6989700043360189,0.2756756756756757,0.021621621621621623,1.5068540837997306,0.2697173620457604,0.02996859578286227,334,3006,76.0131736526946
1150929063,1,3346,78596,8.11552088154677,17166,9.750685962278165,74491,72.87038789025544,3.501333178645566,0,0.9476987447698745,0,1.4265443513670177,0.9477708789251361,0,0,74491,70.92828663865433
1150929067,1,364,10145,5.8971538676367405,2950,7.989560449333865,9932,89.13817663817663,2.546542663478131,0,0.9642857142857143,0,NaN,0.9790044356826023,0,0,9932,89.6697543294402
1150929069,1,180,1701,5.19295685089021,6420,8.767173396684006,1029,86.2248322147651,2.164352855784437,0.6989700043360189,0.8055555555555556,0.022222222222222223,-0.24634975993939823,0.5955320399764844,0.00940623162845385,16,1013,86.52089407191448
1150929071,1,61,15879,4.110873864173311,2433,7.796880342783522,5262,62.44736842105263,1,1.0413926851582251,0.14754098360655737,0.16393442622950818,0.7450062540574204,0.16373827067195668,0.16764279866490334,2662,2600,64.17170277461041
1150929073,1,97,2967,4.574710978503383,2215,7.703007682479236,2931,88.0989010989011,1.9084850188786497,1.0791812460476249,0.8247422680412371,0.1134020618556701,-0.9330985914182892,0.8577687900235929,0.13009774182676104,386,2545,89.00187649266462
1150929075,1,6,30,1.791759469228055,1052,6.9584483932976555,29,90.5,0.7781512503836436,0,0.8333333333333334,0,0.557322183200225,0.9666666666666667,0,0,29,91.98275862068965
1150929089,1,176,9198,5.170483995038151,1623,7.392031567514591,6961,92.74621212121212,2.123851640967086,0,0.75,0,-0.4127660517557875,0.7567949554250925,0,0,6961,93.30232725183163
1150929097,1,1121,36471,7.02197642307216,12214,9.41033811378308,32241,88.53857421875,3.010723865391773,0,0.9134701159678859,0,-0.849211348133933,0.884017438512791,0,0,32241,89.34828324183493
1150929105,1,3,53,1.0986122886681098,93,4.532599493153256,38,90,0.47712125471966244,0,0.6666666666666666,0,NaN,0.71698113207547165,0,0,38,90
1150929107,1,129,4586,4.859812404361672,5763,8.659213451436667,2907,86.26344086021506,1.9731278535996986,0,0.7209302325581395,0,NaN,0.63388573920628,0,0,2907,86.6202270381837
1150929113,1,173,2871,5.153291594497779,7077,8.864605368075784,1225,88.1203007518797,2.1271047983648077,0,0.7687861271676301,0,0.031974641227115,0.4266805990943922,0,0,1225,86.0265306122449
1150929127,1,291,5433,5.673323267171493,8664,9.066931788680826,2226,89.54513888888889,2.161368002234975,0,0.4948453608247423,0,-0.540933408869212,0.409718387631143,0,0,2226,88.04919137466307
1150929129,1,4300,69156,8.366370301681654,21153,9.95953701838715,188,85.1875,1.5185139398778875,0,0.0074418604651162795,0,0.03194671555090797,0.0027184915264040718,0,0,188,80.29521276595744
1150929135,1,329,5570,5.796057750765372,3064,8.027476530860483,137,89.04545454545455,1.0791812460476249,0,0.03343465045592705,0,NaN,0.02459605026929982,0,0,137,91.41240875912409
1150929145,1,118,1839,4.770684624465665,5227,8.561592778712923,1690,90,2.041392685158225,0,0.923728813559322,0,-0.131337653929562,0.9189777052746058,0,0,1690,89.98372781065089
1150929153,1,683,25989,6.52649485957079,6717,8.812396905266864,24112,94.74601910828025,2.780317312140151,1.4313637641589874,0.8814055636896047,0.03806734992679356,-0.5367931192901687,0.9058832583015891,0.021893878179229675,569,23543,95.32614465826144
1150929155,1,312,26569,5.7430031878094825,15807,9.668208158877395,8789,90.83333333333333,2.161368002234975,0,0.46153846153846156,0,1.408104225098766,0.33079905152621475,0,0,8789,96.49334395266811
1150929161,1,30,3057,3.4011973816621555,1769,7.478169694159785,3057,89.41666666666667,1.4913616938342726,0,1,0,NaN,1,0,0,3057,87.56705920837422
1150929165,1,202,4764,5.308267697401205,5063,8.529714471969909,486,85.89855072463769,1.806179973983887,0.8450980400142568,0.3118811881188119,0.0297029702970297,1.410121565409772,0.09907640638119228,0.002938706968933669,14,472,86.98045267489712
1150929173,1,38,2763,3.6375861597263857,2828,7.947325027016463,1686,87.36538461538461,1.3979400086720377,0.47712125471966244,0.631578947368421,0.05263157894736842,-0.30021811953198807,0.562794064422729,0.04741223307998552,131,1555,88.31820877817319
1150929175,1,403,3511,5.998936561946683,10968,9.30273722124215,3197,90.21225071225071,2.5415792439465807,0.6989700043360189,0.8610421836228288,0.009925558312655087,0.3629041171109383,0.9082882369695243,0.0022785531187695814,8,3189,90.06130747575853
1150929179,1,273,3395,5.60947179518496,4699,8.455104999102815,3325,90.08695652173913,2.403120521175818,0.3010299956639812,0.9230769230769231,0.003663003663003663,-0.26415463539827794,0.9784977908689249,8.836524300441826e-4,3,3322,90.08300751879699
1150929189,1,85,923,4.442651256490317,13501,9.510519035757246,412,91.98979591836735,1.6989700043360187,0,0.5764705882352941,0,0.24041601699805823,0.4463705308775731,0,0,412,89.91504854368932
1150929195,1,6,70,1.791759469228055,439,6.0844994130751715,54,89.375,0.6989700043360189,0,0.6666666666666666,0,NaN,0.7714285714285715,0,0,54,87.63888888888889
1150929199,1,94,4522,4.543294782270004,5392,8.592671652592143,4286,85.52325581395348,1.9395192526186185,0,0.9148936170212766,0,0.440085650624732,0.9478107032286599,0,0,4286,86.42382174521698
1150929203,1,23794,728105,10.077188727036472,52626,10.870965573179436,727908,88.26425208105609,4.3763214145472835,0.3010299956639812,0.9996217533832058,4.202740186601664e-5,-0.9477024725925643,0.9997019660625871,2.7468565660172638e-5,20,727888,88.366322392390245
1150929215,1,7,193,1.9459101490553132,5550,8.62155320674048,20,100,0.6020599913279624,0,0.42857142857142855,0,-0.41086182377482,0.10362694300518134,0,0,20,100
1150929223,1,122,4025,4.804021044733257,7738,8.953898535260459,3085,81.81720430107526,1.968482948553935,0.3010299956639812,0.7540983606557377,0.00819672131147541,1.0214427711427516,0.7652173913043478,0.0012422360248447205,5,3080,84.38492706645057
1150929227,1,8,31,2.0794415416798357,703,6.555356891810665,31,86.07142857142857,0.9030899869919435,0,0.875,0,NaN,1,0,0,31,86.85483870967742
1150929237,1,524,8134,6.261491684321042,9374,9.14569517848265,7922,94.22123015873017,2.7032913781186614,0,0.9618320610687023,0,0.031974641227115,0.9739365625768379,0,0,7922,96.83918202474123
1150929239,1,8,13,2.0794415416798357,456,6.1224928095143865,12,90,0.9030899869919435,0,0.875,0,NaN,0.9230769230769231,0,0,12,90
1150929241,1,306,15171,5.723585101952381,2176,7.685243607975833,15056,77.45559210526316,2.428134794028789,1.5797835966168101,0.8725490196078431,0.12091503267973856,1.9508670174043292,0.9245270582031507,0.06789269000065916,1030,14026,75.29011689691818
1150929249,1,239,8520,5.476463551931511,2751,7.919719760924575,7977,87.12790697674419,2.3344537511509307,0,0.899581589958159,0,-0.28353015937470705,0.9362676056338028,0,0,7977,87.46239187664536
